"","Short_name","Authors","Abstract","Title","Source","DocumentType","PubDate","PubYear","DoI","WoSCat","WoSID"
"574","ZVEREV AP, 2021, PROC TULA STATES UNI","ZVEREV AP;NURMAGOMEDOV TN","THE ARTICLE DEALS WITH THE DEVELOPMENT OF A DECISION SUPPORT SYSTEM FOR THE PREVENTION OF PEAT FIRES. THE ADVANTAGE OF USING TWO TYPES OF SENSORS - TEMPERATURE AND HUMIDITY-IS CONSIDERED, WHICH WILL INCREASE THE EFFICIENCY OF DETERMINING THE IGNITION OF PEAT BOGS. THE APPLICATION OF A PROGRAM FOR ELECTRONIC COMPUTERS IS PROPOSED, WHICH WILL ALLOW THE OPERATORS OF A SINGLE DUTY DISPATCHING SERVICE OF A MUNICIPALITY TO DETERMINE THE STATE OF SEVERAL PEATLANDS AT ONCE, IN ORDER TO PREVENT THEIR IGNITION AND SEND FIRE BRIGADES TO LOCALIZE POSSIBLE FIRES.","DECISION SUPPORT SYSTEM FOR PEAT FIRE PREVENTION","PROCEEDINGS OF THE TULA STATES UNIVERSITY-SCIENCES OF EARTH","ARTICLE",NA,2021,NA,"GEOSCIENCES, MULTIDISCIPLINARY","WOS:000669548100003"
"575","MOORE PA, 2021, HYDROL PROCESS","MOORE PA;DIDEMUS BD;FURUKAWA AK;WADDINGTON JM","PEATLANDS ARE GLOBALLY IMPORTANT LONG-TERM SINKS OF CARBON, HOWEVER THERE IS CONCERN THAT ENHANCED PEAT DECOMPOSITION AND MOSS MOISTURE STRESS DUE TO CLIMATE CHANGE MEDIATED DROUGHT WILL REDUCE MOSS PRODUCTIVITY MAKING THESE ECOSYSTEMS VULNERABLE TO CARBON LOSS AND ASSOCIATED LONG-TERM DEGRADATION. PEATLANDS ARE RESILIENT TO SUMMER DROUGHT MOSS STRESS BECAUSE OF NEGATIVE ECOHYDROLOGICAL FEEDBACKS THAT GENERALLY MAINTAIN A WET PEAT SURFACE, BUT WHERE FEEDBACKS MAY BE CONTINGENT ON PEAT DEPTH. WE TESTED THIS 'SURVIVAL OF THE DEEPEST' HYPOTHESIS BY EXAMINING WATER TABLE (WT) POSITION, NEAR-SURFACE MOISTURE CONTENT, AND SOIL WATER TENSION IN PEATLANDS THAT DIFFER IN SIZE, PEAT DEPTH, AND CATCHMENT AREA DURING A SUMMER DROUGHT. ALL SHALLOW SITES (<40 CM DEPTH) LOST THEIR WT (I.E., THE GROUNDWATER WELL WAS DRY) FOR CONSIDERABLE TIME DURING THE DROUGHT PERIOD. NEAR-SURFACE SOIL WATER TENSION INCREASED DRAMATICALLY AT SHALLOW SITES FOLLOWING WT LOSS, INCREASING SIMILAR TO 5-7.5X GREATER AT SHALLOW SITES COMPARED TO DEEP SITES (>= 40 CM DEPTH). DURING A MID-SUMMER DROUGHT INTENSIVE FIELD SURVEY, WE FOUND THAT 60-67% OF PLOTS AT SHALLOW SITES EXCEEDED A 100 MB TENSION THRESHOLD USED TO INFER MOSS WATER STRESS. UNLIKE THE SHALLOW SITES, TENSION TYPICALLY DID NOT EXCEED THIS 100 MB THRESHOLD AT THE DEEP SITES. USING SPECIES DEPENDENT WATER CONTENT - CHLOROPHYLL FLUORESCENCE THRESHOLDS AND RELATIONS BETWEEN VOLUMETRIC WATER CONTENT AND WT DEPTH, MONTE CARLO SIMULATIONS SUGGEST THAT MOSS HAD NEARLY TWICE THE LIKELIHOOD OF BEING STRESSED AT SHALLOW SITES (0.38 +/- 0.24) COMPARED TO DEEP SITES (0.22 +/- 0.18). THIS STUDY PROVIDES EVIDENCE THAT MOSSES IN SHALLOW PEATLAND MAY BE PARTICULARLY VULNERABLE TO WARMER AND DRIER CLIMATES IN THE FUTURE, BUT WHERE SPECIES COMPOSITION MAY PLAY AN IMPORTANT ROLE. WE ARGUE THAT A CRITICAL 'THRESHOLD' PEAT DEPTH SPECIFIC FOR DIFFERENT HYDROGEOLOGICAL AND HYDROCLIMATIC REGIONS CAN BE USED TO ASSESS WHAT PEATLANDS ARE ESPECIALLY VULNERABLE TO CLIMATE CHANGE MEDIATED DROUGHT.","PEAT DEPTH AS A CONTROL ON SPHAGNUM MOISTURE STRESS DURING SEASONAL DROUGHT","HYDROLOGICAL PROCESSES","ARTICLE","APR",2021,"10.1002/hyp.14117","WATER RESOURCES","WOS:000645220700011"
"576","SIRIN AA, 2020, VESTN ST PETER U-EAR","SIRIN AA;MEDVEDEVA MA;MAKAROV DA;MASLOV AA;JOOSTEN H","ABANDONED DRAINED PEATLANDS POSE THE GREATEST DANGER IN TERMS OF PEAT FIRES. THIS IS ESPECIALLY TRUE OF ABANDONED, UNRESTORED PEAT MILLING FIELDS, THE MAXIMUM AREAS OF WHICH ARE LOCATED IN MOSCOW OBLAST. THE MOST EFFECTIVE WAY TO REDUCE THE FIRE HAZARD AND IMPROVE THE ECOLOGICAL CONDITION OF SUCH LANDS IN THE ABSENCE OF ECONOMIC REASONS FOR THEIR USE IS REWETTING AND PEATLAND RESTORATION. IT IS NECESSARY TO PRIORITIZE OBJECTS FOR REWETTING AND TO MONITOR THE EFFECTIVENESS OF MEASURES TAKEN. SUCH OBJECTS CAN BE OF CONSIDERABLE SIZE, DIFFICULT TO PASS AND NOT AMENABLE TO GROUND MAPPING. FIRES AND REWETTING CONTRIBUTE TO RAPID CHANGES IN VEGETATION COVER. THEIR MONITORING REQUIRES REMOTE SENSING DATA AND, ABOVE ALL, MULTISPECTRAL SATELLITE DATA. THE LARGE NUMBER OF OBJECTS, THEIR SPATIAL DISTRIBUTION AND THE NEED FOR MULTI-YEAR OBSERVATIONS REQUIRE A COMBINATION OF DATA FROM DIFFERENT SATELLITES. WE PRESENT THE EXPERIENCE OF MONITORING MORE THAN 73 THOUSAND HECTARES OF PEATLANDS IN MOSCOW OBLAST REWETTED IN 2010-2013 AFTER THE FIRES OF 2010. CURRENT RESULTS SHOW A REDUCTION IN THE AREAS OF OPEN PEAT AND DRY GRASS VEGETATION, INSIGNIFICANT CHANGES IN THE AREAS OCCUPIED BY CONIFEROUS TREES AND PROGRESSIVE EXPANSION OF THE AREA OCCUPIED BY DECIDUOUS TREES AND SHRUBS, AS WELL AS AN INCREASE OF HYDROPHILIC COMMUNITIES AND OPEN WATER AFTER REWETTING AND SUBSEQUENT MAINTENANCE OF THE AREA. THE DEVELOPED AND TESTED METHODOLOGY MAKES IT POSSIBLE TO ASSESS THE EFFECTIVENESS OF PEATLAND REWETTING TO REDUCE THE RISK OF PEAT FIRES, AS WELL AS TO IDENTIFY AREAS REQUIRING ADDITIONAL MEASURES. THE PROPOSED ALGORITHM ENSURES RELIABLE ALLOCATION IN SEMI-AUTOMATIC MODE OF 6 CLASSES OF VEGETATION/LAND COVER, DIFFERENT IN FIRE HAZARD AND BASIC ENVIRONMENTAL CHARACTERISTICS THAT DETERMINE THE FLUXES OF GREENHOUSE GASES, BIODIVERSITY AND OTHER ECOSYSTEM FUNCTIONS.","MONITORING OF VEGETATION COVER OF REWETTED PEATLANDS IN MOSCOW OBLAST","VESTNIK OF SAINT PETERSBURG UNIVERSITY EARTH SCIENCES","ARTICLE",NA,2020,"10.21638/spbu07.2020.206","GEOSCIENCES, MULTIDISCIPLINARY","WOS:000571002400006"
"577","ZARZYCKI J, 2020, J ECOL ENG","ZARZYCKI J;SKOWERA B;ZAJAC E","THE AIM OF THE STUDY WAS TO ASSESS THE HYDROLOGICAL AND MICROCLIMATIC PARAMETERS IN THE AREAS AT DIFFERENT STAGES OF SUCCESSION AFTER THE DISCONTINUATION OF PEAT EXTRACTION RELATIVE TO THE CONDITIONS ON A NATURAL RAISED BOG (ORAWA-NOWY TARG BASIN, POLAND). UNDERSTANDING THESE CONDITIONS IS NECESSARY FOR THE EFFECTIVE RECLAMATION OF DEGRADED PEATLANDS. THREE MEASUREMENT POINTS WERE DESIGNATED IN THE STUDY AREA: ONE ON THE NON-DEGRADED DOME OF THE BOG AND TWO IN POST-MINING AREAS IN DIFFERENT STAGES OF SUCCESSION (SECTOR A WITH PINE AND BIRCH WOODLAND; SECTOR B WITH COTTON-GRASS AND ERICACEOUS SHRUBS). CONTINUOUS MEASUREMENTS OF THE WATER TABLE LEVEL, PRECIPITATION AND AIR TEMPERATURE AND HUMIDITY WERE PERFORMED BETWEEN MAY AND OCTOBER IN THE YEAR 2016. THE AIR TEMPERATURE THROUGHOUT THE WARM HALF OF THE YEAR SIGNIFICANTLY INFLUENCED THE GROUNDWATER LEVELS, AS IT IS THE MAIN FACTOR DIRECTLY AFFECTING EVAPOTRANSPIRATION. THE EFFECT OF THE AMOUNT OF RAINFALL ON THE WATER LEVEL PROVED SIGNIFICANT IN THE POST-MINING AREAS, BUT NOT SIGNIFICANT FOR THE DOME OF THE BOG. UNDER THE CONDITIONS OF AN UNDEGRADED PEAT BOG, THE UPPER LAYER, CONSISTING OF LIVE AND PARTIALLY DECOMPOSED SPHAGNUM MOSSES, LIMITS THE WATER LEVEL FLUCTUATIONS BY REDUCING THE EVAPORATION FROM THE SURFACE DURING PERIODS OF LOW WATER LEVELS, WHICH IS CAUSED BY A HIGH WATER STORAGE CAPACITY AND REDUCED INFILTRATION. IN ADVANCED STAGES OF SECONDARY FOREST SUCCESSION, TREES REDUCE THE EVAPOTRANSPIRATION FROM THE SURFACE, WHICH REDUCES FLUCTUATIONS IN THE WATER LEVEL: HOWEVER. BY TAKING UP A LARGE AMOUNT OF WATER FROM THE DEEPER LAYERS, THEY LOWER IT SIGNIFICANTLY. THE GREATEST EFFECT OF THE WEATHER CONDITIONS ON THE WATER LEVEL FLUCTUATIONS OCCURS AT THE STAGE IN WHICH THE BOG IS OVERGROWN BY SHRUBS, WHEN THERE IS NO NATURAL PEAT LAYER. AND THE IMPACT OF SHRUBS IS MUCH SMALLER THAN THAT OF TREES.","MICROCLIMATE AND WATER CONDITIONS OF AN EXTRACTED AND NATURAL RAISED BOG","JOURNAL OF ECOLOGICAL ENGINEERING","ARTICLE","OCT",2020,"10.12911/22998993/125440","ENGINEERING, ENVIRONMENTAL","WOS:000576664500014"
"578","MENBERU MW, 2021, WATER RESOUR RES","MENBERU MW;MARTTILA H;RONKANEN AK;HAGHIGHI AT;KLOVE B","UNDISTURBED PEATLANDS ARE EFFECTIVE CARBON SINKS AND PROVIDE A VARIETY OF ECOSYSTEM SERVICES. HOWEVER, ANTHROPOGENIC DISTURBANCES, ESPECIALLY LAND DRAINAGE, STRONGLY ALTER PEAT SOIL PROPERTIES AND JEOPARDIZE THE BENEFITS OF PEATLANDS. THE EFFECTS OF DISTURBANCES SHOULD THEREFORE BE ASSESSED AND PREDICTED. TO SUPPORT ACCURATE MODELING, THIS STUDY DETERMINED THE PHYSICAL AND HYDRAULIC PROPERTIES OF INTACT AND DISTURBED PEAT SAMPLES COLLECTED FROM 59 SITES (IN TOTAL 3,073 SAMPLES) IN FINLAND AND NORWAY. THE BULK DENSITY (BD), POROSITY, AND SPECIFIC YIELD (SY) VALUES OBTAINED INDICATED THAT THE TOP LAYER (0-30 CM DEPTH) AT AGRICULTURAL AND PEAT EXTRACTION SITES WAS MOST AFFECTED BY LAND USE CHANGE. THE BD IN THE TOP LAYER AT AGRICULTURAL, PEAT EXTRACTION, AND FORESTRY SITES WAS 441%, 140%, AND 92% HIGHER, RESPECTIVELY, THAN THAT OF INTACT PEATLANDS. POROSITY DECREASED WITH INCREASED BD, BUT NOT LINEARLY. AGRICULTURAL AND PEAT EXTRACTION SITES HAD THE LOWEST SATURATED HYDRAULIC CONDUCTIVITY, SY, AND POROSITY, AND THE HIGHEST BD OF THE LAND USE OPTIONS STUDIED. THE VAN GENUCHTEN-MUALEM (VGM) SOIL WATER RETENTION CURVE (SWRC) AND HYDRAULIC CONDUCTIVITY (K) MODELS PROVED TO BE APPLICABLE FOR THE PEAT SOILS TESTED, PROVIDING VALUES OF SWRC, K, AND VGM-PARAMETERS (ALPHA AND N) FOR PEAT LAYERS (TOP, MIDDLE AND BOTTOM) UNDER DIFFERENT LAND USES. A DECREASE IN PEAT SOIL WATER CONTENT OF >= 10% REDUCED THE UNSATURATED K VALUES BY TWO ORDERS OF MAGNITUDE. THIS UNIQUE DATA SET CAN BE USED TO IMPROVE HYDROLOGICAL MODELING IN PEAT-DOMINATED CATCHMENTS AND FOR FULLER INTEGRATION OF PEAT SOILS INTO LARGE-SCALE HYDROLOGICAL MODELS.","HYDRAULIC AND PHYSICAL PROPERTIES OF MANAGED AND INTACT PEATLANDS: APPLICATION OF THE VAN GENUCHTEN-MUALEM MODELS TO PEAT SOILS","WATER RESOURCES RESEARCH","ARTICLE","JUL",2021,"10.1029/2020WR028624","ENVIRONMENTAL SCIENCES; LIMNOLOGY; WATER RESOURCES","WOS:000680092200005"
"579","TEMMINK RJM, 2021, ECOL APPL","TEMMINK RJM;CRUIJSEN PMJM;SMOLDERS AJP;BOUMA TJ;FIVASH GS;LENGKEEK W;DIDDEREN K;LAMERS LPM;VAN DER HEIDE T","GLOBALLY, PEATLANDS HAVE BEEN AFFECTED BY DRAINAGE AND PEAT EXTRACTION, WITH ADVERSE EFFECTS ON THEIR FUNCTIONING AND SERVICES. TO RESTORE PEAT-FORMING VEGETATION, DRAINED BOGS ARE BEING REWETTED ON A LARGE SCALE. ALTHOUGH THIS PRACTICE RESULTS IN HIGHER GROUNDWATER LEVELS, UNFORTUNATELY IT OFTEN CREATES DEEP LAKES IN PARTS WHERE PEAT WAS EXTRACTED TO GREATER DEPTHS THAN THE SURROUNDINGS. REVEGETATION OF THESE DEEPER WATERS BY PEAT MOSSES APPEARS TO BE CHALLENGING DUE TO STRONG ABIOTIC FEEDBACKS THAT KEEP THESE SYSTEMS IN AN UNDESIRED BARE STATE. IN THIS STUDY, WE THEORETICALLY EXPLORE IF A FLOATING PEAT MAT AND AN OPEN HUMAN-MADE BOG LAKE CAN BE CONSIDERED TWO ALTERNATIVE STABLE STATES USING A SIMPLE MODEL, AND EXPERIMENTALLY TEST IN THE FIELD WHETHER STABLE STATES ARE PRESENT, AND WHETHER A STATE SHIFT CAN BE ACCOMPLISHED USING FLOATING BIODEGRADABLE STRUCTURES THAT MIMIC BUOYANT PEAT. WE TRANSPLANTED TWO PEAT MOSS SPECIES INTO THESE STRUCTURES (PIONEER SP. SPHAGNUM CUSPIDATUM AND LATER-SUCCESSIONAL SP. S. PALUSTRE) WITH AND WITHOUT ADDITIONAL ORGANIC SUBSTRATE. OUR MODEL SUGGESTS THAT THESE OPEN HUMAN-MADE BOG LAKES AND FLOATING PEAT MATS CAN INDEED BE REGARDED AS ALTERNATIVE STABLE STATES. NATURAL RECOVERY BY SPONTANEOUS PEAT MOSS GROWTH, I.E., A STATE SHIFT FROM OPEN WATER TO FLOATING MATS, IS ONLY POSSIBLE WHEN THE WATER TABLE IS SUFFICIENTLY SHALLOW TO AVOID LIGHT LIMITATION (<0.29 M AT OUR SITE). OUR EXPERIMENT REVEALED THAT ALTERNATIVE STABLE STATES ARE PRESENT AND THAT THE FLOATING STRUCTURES FACILITATED THE GROWTH OF PIONEER S. CUSPIDATUM AND VASCULAR PLANTS. ORGANIC SUBSTRATE ADDITION PARTICULARLY FACILITATED VASCULAR PLANT GROWTH, WHICH CORRELATED TO HIGHER MOSS HEIGHT. THE STRUCTURES REMAINED TOO WET FOR THE LATE-SUCCESSIONAL SPECIES S. PALUSTRE. WE CONCLUDE THAT OPEN WATER AND FLOATING PEAT MATS IN HUMAN-MADE BOG LAKES CAN BE CONSIDERED TWO ALTERNATIVE STABLE STATES, AND THAT TEMPORARY FLOATING ESTABLISHMENT STRUCTURES CAN INDUCE A STATE SHIFT FROM THE OPEN WATER STATE TO PEAT-FORMING VEGETATION STATE. THESE FINDINGS IMPLY THAT FOR SUCCESSFUL RESTORATION, THERE IS A CLEAR WATER DEPTH THRESHOLD TO ENABLE PEAT MOSS GROWTH AND THERE IS NO NEED FOR ADDITION OF LARGE AMOUNTS OF DONOR-PEAT SUBSTRATE. CORRECT SPECIES SELECTION FOR RESTORATION IS CRUCIAL FOR SUCCESS.","OVERCOMING ESTABLISHMENT THRESHOLDS FOR PEAT MOSSES IN HUMAN-MADE BOG POOLS","ECOLOGICAL APPLICATIONS","ARTICLE","SEP",2021,"10.1002/eap.2359","ECOLOGY; ENVIRONMENTAL SCIENCES","WOS:000656185400001"
"580","KING C, 2021, BOTANY","KING C;MICHELUTTI N;MEYER-JACOB C;BINDLER R;TAPIA P;GROOMS C;SMOL JP","RECENT WARMING IN THE ANDES IS AFFECTING THE REGION'S WATER RESOURCES INCLUDING GLACIERS AND LAKES, WHICH SUPPLY WATER TO TENS OF MILLIONS OF PEOPLE DOWNSTREAM. HIGH-ELEVATION WETLANDS, KNOWN LOCALLY AS ""BOFEDALES"", ARE AN UNDERSTUDIED ANDEAN ECOSYSTEM DESPITE THEIR KEY ROLE IN CARBON SEQUESTRATION, MAINTENANCE OF BIODIVERSITY, AND REGULATION OF WATER FLOW. HERE, WE ANALYZE SUBFOSSIL DIATOM ASSEMBLAGES AND OTHER SILICEOUS BIOINDICATORS PRESERVED IN A PEAT CORE COLLECTED FROM A BOFEDAL IN PERU'S CORDILLERA VILCANOTA. BASAL RADIOCARBON AGES SHOW THE BOFEDAL LIKELY FORMED DURING A WET PERIOD OF THE LITTLE ICE AGE (1520-1680 CE), AS INFERRED FROM NEARBY ICE CORE DATA. THE SUBFOSSIL DIATOM RECORD IS MARKED BY SEVERAL DYNAMIC ASSEMBLAGE SHIFTS DOCUMENTING A HYDROSERE SUCCESSION FROM AN OPEN-WATER SYSTEM TO MATURE PEATLAND. THE DIATOMS APPEAR TO BE RESPONDING LARGELY TO CHANGES IN HYDROLOGY THAT OCCUR WITHIN THE NATURAL DEVELOPMENT OF THE BOFEDAL, BUT ALSO TO PH AND POSSIBLY NUTRIENT ENRICHMENT FROM GRAZING ANIMALS. THE RAPID PEAT ACCRETION RECORDED POST-1950 AT THIS SITE IS CONSISTENT WITH RECENT PEAT GROWTH RATES ELSEWHERE IN THE ANDES. GIVEN THE MANY THREATS TO PERUVIAN BOFEDALES INCLUDING CLIMATE CHANGE, OVERGRAZING, PEAT EXTRACTION, AND MINING, THESE BASELINE DATA WILL BE CRITICAL TO ASSESSING FUTURE CHANGE IN THESE IMPORTANT ECOSYSTEMS.","DIATOMS AND OTHER SILICEOUS INDICATORS TRACK THE ONTOGENY OF A ""BOFEDAL"" (WETLAND) ECOSYSTEM IN THE PERUVIAN ANDES","BOTANY","ARTICLE","AUG",2021,"10.1139/cjb-2020-0196","PLANT SCIENCES","WOS:000681713900003"
"581","GLINA B, 2021, GLOB ECOL CONSERV","GLINA B;PIERNIK A;MOCEK-PLOCINIAK A;MAIER A;GLATZEL S","FACTORS CONTROLLING DISSOLVED ORGANIC CARBON (DOC) AND NITROGEN (DON) PRODUCTION IN DEGRADED FEN PEATLANDS REMAINS LARGELY EQUIVOCAL. THUS, THE PURPOSE OF THIS RESEARCH WAS TO DETERMINE WHETHER SHORT-TERM CHANGES IN DOC AND DON CONTENT AND MICROBIAL PROPERTIES ARE RELATED TO VARIATIONS IN WEATHER CONDITIONS, SOIL PROPERTIES AND HUMAN ACTIVITY. THE STUDY WAS CONDUCTED IN MAY AND SEPTEMBER 2017-2019 TO DETERMINE THE SEASONAL VARIATIONS IN THE ABOVEMENTIONED PARAMETERS IN SOIL LAYERS (0-30 CM) OF A LONG-TERM AGRICULTURAL PEATLAND ADDITIONALLY AFFECTED BY OPEN-PIT MINING. WE FOUND THAT THE MOST CRITICAL ENVIRONMENTAL FACTORS THAT SHAPE MICROBIAL COMMUNITY STRUCTURE AND ACTIVITY ARE AIR TEMPERATURE AND PRECIPITATION, WHICH EXPLAINED 59.9% OF THE VARIABILITY. AIR TEMPERATURE WAS ALSO THE MOST IMPORTANT EXPLANATORY FACTORS FOR DOC AND DON VARIATION, WHICH EXPLAINED 18.9% OF THE TOTAL VARIABILITY. MOREOVER, IN THE CASE OF DOC AND DON PRODUCTION, SIGNIFICANT POSITIVE CORRELATIONS WITH SOIL ORGANIC CARBON CONTENT (DOC R = 0.46, P < 0.01; DON R = 0.54, P < 0.001) WAS FOUND. THE POTENTIAL IMPACT OF OPEN-PIT MINES ON THE DOC AND DON PRODUCTION WAS NOT CONFIRMED, AS THERE WAS NO SIGNIFICANT DIFFERENCE BETWEEN SITES LOCATED IN THE DEPRESSION CONES (CAUSED BY LIGNITE MINING) AND THOSE SITES AFFECTED EXCLUSIVELY BY AGRICULTURE DRAINAGE. THIS WORK HOPES TO CONTRIBUTE TOWARDS A DEEPER UNDERSTANDING OF THE VARIABLES AND DEPENDENCIES THAT AFFECT THE PRODUCTION OF LABILE ORGANIC FORMS IN DEGRADED FEN PEATLAND SOILS IN THE TEMPERATE CLIMATE ZONE. (C) 2021 THE AUTHOR(S). PUBLISHED BY ELSEVIER B.V. CC_BY_4.0","DRIVERS CONTROLLING SPATIAL AND TEMPORAL VARIATION OF MICROBIAL PROPERTIES AND DISSOLVED ORGANIC FORMS (DOC AND DON) IN FEN SOILS WITH PERSISTENTLY LOW WATER TABLES","GLOBAL ECOLOGY AND CONSERVATION","ARTICLE","JUN",2021,"10.1016/j.gecco.2021.e01605","BIODIVERSITY CONSERVATION; ECOLOGY","WOS:000663457500001"
"582","PAUL S, 2021, AGR FOREST METEOROL","PAUL S;AMMANN C;ALEWELL C;LEIFELD J","THE AGRICULTURAL USE OF PEATLANDS USUALLY REQUIRES DRAINAGE, THEREBY TRANSFORMING THESE ORGANIC SOILS FROM A NET CARBON SINK INTO A NET SOURCE. THE SEELAND REGION OF SWITZERLAND IS CHARACTERISED BY FENS THAT HAVE BEEN INTENSIVELY USED FOR AGRICULTURE FOR 150 YEARS. OUR SITE IS A DEGRADED FEN WITH A REMAINING PEAT LAYER OF 60 CM THAT HAD BEEN USED AS CROPLAND UNTIL 2009. IN CONNECTION TO A NATURE PROTECTION PROJECT IT HAS BEEN MANAGED AS EXTENSIVE PERMANENT GRASSLAND SINCE THEN. THE NET ECOSYSTEM CARBON BALANCE (NECB) WAS DETERMINED FOR TWO YEARS (2015-2016). FOR THIS PURPOSE, THE NET ECOSYSTEM EXCHANGE OF CO2 (NEE) AND CH4 FLUXES WERE MEASURED BY EDDY COVARIANCE, AND THE CARBON REMOVED BY HARVEST WAS QUANTIFIED. OUR DEGRADED FEN SITE WAS FOUND TO BE A NET CARBON SOURCE OF 477 +/- 73G C M(-2) YR(-1) AND 434 +/- 51 G C M(-2) YR(-1) IN 2015 AND 2016, RESPECTIVELY. ANNUAL CH4 EMISSIONS WERE MARGINAL IN BOTH YEARS WITH 0.4 +/- 0.8 G CH4-C M(-2) YR(-1) (2015) AND 0.7 +/- 0.7 G CH4-C M(-2) YR(-1) (2016). IN CONTRAST TO NECB, THE NEE WAS CONSIDERABLY HIGHER IN 2015 THAN IN 2016 (308 +/- 71 G C M(-2) YR(-1) VS 117 +/- 39 G C M(-2) YR(-1)). THE YEAR 2015 WAS CHARACTERISED BY PARTIAL FLOODING OF THE GRASSLAND, FOLLOWED BY A DRY AND HOT SUMMER LEADING TO LOWER CO2 UPTAKE DUE TO REDUCED GROWTH, WHICH WAS REFLECTED IN LOWER HARVEST COMPARED TO 2016. THUS, THE SHORT-TERM PLANT-INDUCED CARBON FLUXES WERE ALTERED, WHEREAS TOTAL SOIL CARBON LOSS REMAINED RATHER CONSTANT. THIS WAS VERIFIED BY AN INTRA SITE COMPARISON BETWEEN THE FLOODED AND NON-FLOODED PART IN 2015. OUR RESULTS INDICATE THAT THE SOIL CARBON LOSS OF THIS HIGHLY DEGRADED PEATLAND WITH A SHALLOW PEAT LAYER IS RELATIVELY MODERATE AND HARDLY INFLUENCED BY INTERANNUAL WEATHER VARIATIONS.","CARBON BUDGET RESPONSE OF AN AGRICULTURALLY USED FEN TO DIFFERENT SOIL MOISTURE CONDITIONS","AGRICULTURAL AND FOREST METEOROLOGY","ARTICLE","APR 15",2021,"10.1016/j.agrformet.2021.108319","AGRONOMY; FORESTRY; METEOROLOGY & ATMOSPHERIC SCIENCES","WOS:000635674500009"
"583","SAVICHEV OG, 2021, BULL TOMSK POLYTECH","SAVICHEV OG;RUDMIN MA;MAZUROV AK;FEDCHENKO AS;RUBAN AS;DAULETOVA AB","RELEVANCE. MIRES ARE SIMULTANEOUSLY THE INDICATOR OF THE ENVIRONMENT CONDITION, INCLUDING THE RIVER AND GROUND WATERS CONNECTED TO MIRES. IT IS ESPECIAL IN THE AREA OF ACCOMMODATION OF A LARGE DRINKING WATER SUPPLY SYSTEM, FOR EXAMPLE, THE TOMSK SYSTEM OF DRINKING WATER SUPPLY FROM GROUNDWATERS. THE AIM OF THE RESEARCH IS TO REVEAL THE CHANGES OF THE CHEMICAL COMPOSITION (ACID PEAT EXTRACTS) AND MINERAL INCLUSIONS AS INDICATORS OF MIRE FORMATION CONDITIONS ACCORDING TO NATURE AND ANTHROPOGENOUS INFLUENCE IN THE PEAT DEPOSIT OF THE TIMILYAZEVO MIRE (THE WESTERN CORNER OF TOMSK CITY, WESTERN SIBERIA). METHODS: METHODS OF DEFINITION OF CHEMICAL AND MINERAL COMPOSITION OF PEAT AND SOILS, STATISTICAL METHODS. RESULTS AND CONCLUSIONS. AN UNEVEN CHANGE OF ASH CONTENT, AL, TI, CR AND OTHER ELEMENTS WAS REVEALED WITH A MAXIMUM IN THE UPPER AND LOWER LAYERS OF THE PEAT DEPOSIT IN PROPORTION TO MINERAL SOURCES (ATMOSPHERIC DUST AND UNDERLYING CLAYS, RESPECTIVELY) FOR MESOTROPHIC TIMITYAZEVO MIRE IN THE TOM RIVER VALLEY NEAR THE TOMSK CITY. AN ASSUMPTION IS MADE ABOUT THE PRESENCE OF A GENERAL MECHANISM FOR PEAT FORMATION AND THE TRANSFORMATION OF MINERAL INCLUSIONS IN MIRES BASED ON THE ENVIRONMENT FILTRATION PROPERTIES TAKING INTO ACCOUNT THE PREVIOUSLY OBTAINED DATA FOR THE VASYUGAN MIRE. THE MAIN FEATURES ARE THE BIOCHEMICAL TRANSFORMATION OF MINERAL SUBSTANCES COMING FROM THE ATMOSPHERE, OR SURFACE AND GROUND FLOW FROM DRYLANDS. AS A RESULT, THE SUBSTANCE IS IN A DISSOLVED, COLLOIDAL AND SUSPENDED FORM IN THE ACTIVE HORIZON. MINERAL PHASES ARE FORMED IN THE INERT HORIZON. TRACE ELEMENTS CO-PRECIPITATE ON THE SURFACE OF THESE PARTICLES (ALSO PARTICLES OF HYDROXIDES) AND AUTHIGENIC MINERALS INCLUDING PHOSPHATES OF RARE EARTH ELEMENTS ARE FORMED. THE VELOCITY AND DIRECTION OF THESE PROCESSES DEPEND ON THE GEOMORPHOLOGICAL AND HYDROLOGICAL CONDITIONS THAT DETERMINE THE EMERGENCE AND FUNCTIONING OF GEOCHEMICAL BARRIERS.","MATERIAL COMPOSITION OF PEATS OF THE TIMIRYAZEVO MIRE (TOMSK, WESTERN SIBERIA)","BULLETIN OF THE TOMSK POLYTECHNIC UNIVERSITY-GEO ASSETS ENGINEERING","ARTICLE",NA,2021,"10.18799/24131830/2021/03/3101","ENGINEERING, GEOLOGICAL","WOS:000635716100004"
