"","grp","label"
"179",18,"ECONOMIC AND ENVIRONMENTAL PERFORMANCE OF ELECTRICITY PRODUCTION IN FINLAND: A MULTICRITERIA ASSESSMENT FRAMEWORK"
"180",18,"THE POTENTIAL FOR FEEDBACK EFFECTS INDUCED BY GLOBAL WARMING ON EMISSIONS OF NITROUS OXIDE BY SOILS"
"181",18,"GREENHOUSE GAS AND ENERGY FLUXES IN A BOREAL PEATLAND FOREST AFTER CLEAR-CUTTING"
"182",19,"THE FUTURE OF COOL TEMPERATE BOGS"
"183",19,"SOIL CARBON FLUX RESEARCH IN THE ASIAN REGION: REVIEW AND FUTURE PERSPECTIVES"
"184",19,"MECHANISMS RESPONSIBLE FOR HIGH N2O EMISSIONS FROM SUBARCTIC PERMAFROST PEATLANDS STUDIED VIA STABLE ISOTOPE TECHNIQUES"
"185",19,"EFFECTS OF SOIL MOISTURE, TEMPERATURE, AND NITROGEN FERTILIZATION ON SOIL RESPIRATION AND NITROUS OXIDE EMISSION DURING MAIZE GROWTH PERIOD IN NORTHEAST CHINA"
"186",19,"THE IMPORTANCE OF FLOATING PEAT TO METHANE FLUXES FROM FLOODED PEATLANDS"
"187",20,"INITIAL EFFECTS OF FORESTRY OPERATIONS ON N2O AND VEGETATION DYNAMICS IN A BOREAL PEATLAND BUFFER"
"188",20,"DETERMINING TOTAL EMISSIONS AND ENVIRONMENTAL DRIVERS OF METHANE FLUX IN A LAKE ERIE ESTUARINE MARSH"
"189",20,"PEAT RESPIRATION AT LOW TEMPERATURES"
"190",21,"THE POSITIVE NET RADIATIVE GREENHOUSE GAS FORCING OF INCREASING METHANE EMISSIONS FROM A THAWING BOREAL FOREST-WETLAND LANDSCAPE"
"191",21,"A REVIEW OF LIQUEFIED NATURAL GAS REFUELING STATION DESIGNS"
"192",21,"THE EFFECT OF AN EXCEPTIONALLY WET SUMMER ON METHANE EFFLUXES FROM A 15-YEAR RE-WETTED FEN IN NORTH-EAST GERMANY"
"193",21,"CARBON-DIOXIDE AND METHANE FLUXES FROM DRAINED PEAT SOILS, SOUTHERN QUEBEC"
"194",21,"INFLUENCE OF WATER-TABLE ON CARBON-DIOXIDE, CARBON-MONOXIDE, AND METHANE FLUXES FROM TAIGA BOG MICROCOSMS"
"195",21,"METHANE FLUX DYNAMICS DURING MIRE SUCCESSION"
"196",22,"CARBON DIOXIDE AND METHANE EXCHANGE AT A COOL- TEMPERATE FRESHWATER MARSH"
"197",22,"TOWARDS UNDERSTANDING ORGANIC MATTER FLUXES AND REACTIVITY IN SURFACE WATERS: FILTERING IMPACT ON DOC AND POC DEGRADATION"
"198",22,"DETERMINANTS INFLUENCING SEASONAL VARIATIONS OF METHANE EMISSIONS FROM ALPINE WETLANDS IN ZOIGE PLATEAU AND THEIR IMPLICATIONS"
"199",22,"ANNUAL EMISSIONS OF CH4 AND N2O, AND ECOSYSTEM RESPIRATION, FROM EIGHT ORGANIC SOILS IN WESTERN DENMARK MANAGED BY AGRICULTURE"
"200",23,"PLANT SPECIES EFFECTS ON THE CARBON STORAGE CAPABILITIES OF A BLANKET BOG COMPLEX"
"201",23,"A BIOTIC STRATEGY TO SEQUESTER CARBON IN THE ORNAMENTAL CONTAINERIZED BEDDING PLANT PRODUCTION: A REVIEW"
"202",23,"BIOENERGY AS A BIODIVERSITY MANAGEMENT TOOL AND THE POTENTIAL OF A MIXED SPECIES FEEDSTOCK FOR BIOENERGY PRODUCTION IN WALES"
"203",23,"GREENHOUSE IMPACT DUE TO DIFFERENT PEAT FUEL UTILISATION CHAINS IN FINLAND - A LIFE-CYCLE APPROACH"
"204",23,"SMALL DIFFERENCES IN OMBROTROPHY CONTROL REGIONAL-SCALE VARIATION IN METHANE CYCLING AMONG SPHAGNUM-DOMINATED PEATLANDS"
"205",23,"LAND-USE CHANGE EMISSIONS: HOW GREEN ARE THE BIOPLASTICS?"
"206",23,"EVALUATION OF LAND USE BASED GREENHOUSE GAS ABATEMENT MEASURES IN GERMANY"
"207",23,"THE INTERPLAY BETWEEN ABIOTIC FACTORS AND BELOW-GROUND BIOLOGICAL INTERACTIONS REGULATES CARBON EXPORTS FROM PEATLANDS"
"208",24,"GREENHOUSE GAS EMISSIONS FROM URBAN PONDS ARE DRIVEN BY NUTRIENT STATUS AND HYDROLOGY"
"209",24,"CARBON EMISSION FROM THERMOKARST LAKES INNEEUROPEAN TUNDRA"
"210",24,"INFLUENCE OF LANDSCAPE AND HYDROMETEOROLOGICAL CONDITIONS ON CO2 EMISSION IN PEATLAND ECOSYSTEMS"
"211",25,"A META-ANALYTIC REVIEW OF LIFE CYCLE ASSESSMENT AND FLOW ANALYSES STUDIES OF PALM OIL BIODIESEL"
"212",25,"GREENHOUSE GAS EMISSIONS FROM CANADIAN PEAT EXTRACTION, 1990-2000: A LIFE-CYCLE ANALYSIS"
"213",25,"PARALLEL PRODUCTION OF BIODIESEL AND BIOETHANOL IN PALM-OIL-BASED BIOREFINERIES: LIFE CYCLE ASSESSMENT ON THE ENERGY AND GREENHOUSE GASES EMISSIONS"
"214",25,"IMPACTS OF LAND MANAGEMENT ON FLUXES OF TRACE GREENHOUSE GASES"
"215",25,"METHANE EMISSIONS, GROUNDWATER LEVELS AND REDOX POTENTIALS OF COMMON WETLAND SOILS IN A TEMPERATE-HUMID CLIMATE"
"216",26,"NITROUS OXIDE EMISSION FROM FEN MIRES IN DEPENDENCE OF ANTHROPOGENIC ACTIVITIES"
"217",26,"EFFECTS OF ELEVATED CARBON DIOXIDE AND INCREASED TEMPERATURE ON METHANE AND NITROUS OXIDE FLUXES: EVIDENCE FROM FIELD EXPERIMENTS"
"218",26,"VARIATION IN METHANOTROPH-RELATED PROXIES IN PEAT DEPOSITS FROM MISTEN BOG, HAUTES-FAGNES, BELGIUM"
"219",26,"COARSE WOODY DEBRIS EFFECTS ON GREENHOUSE GAS EMISSION RATES DEPEND ON COVER SOIL TYPE IN OIL SANDS RECLAMATION"
"220",26,"METHANE PRODUCTION AND EMISSION FROM PEAT: THE INFLUENCE OF ANIONS (SULPHATE, NITRATE) FROM ACID RAIN"
"221",26,"CARBON STORAGE OF CAIMPUGAN PEATLAND IN AGUSAN MARSH, PHILIPPINES AND ITS ROLE IN GREENHOUSE GAS MITIGATION"
"222",26,"SEASONAL AND INTERANNUAL VARIATIONS OF CO2 FLUXES OVER 10 YEARS IN AN ALPINE WETLAND ON THE QINGHAI-TIBETAN PLATEAU"
"223",26,"METHANE EMISSIONS ON LARGE SCALES"
"224",27,"CONTRASTING DENITRIFIER COMMUNITIES RELATE TO CONTRASTING N2O EMISSION PATTERNS FROM ACIDIC PEAT SOILS IN ARCTIC TUNDRA"
"225",27,"FROM UNDERSTANDING TO SUSTAINABLE USE OF PEATLANDS: THE WETSCAPES APPROACH"
"226",27,"INFLUENCE OF TEMPERATURE ON THE DELTA C-13 VALUES AND DISTRIBUTION OF METHANOTROPH-RELATED HOPANOIDS INSPHAGNUM-DOMINATED PEAT BOGS"
"227",27,"TEMPERATURE AND WATER-LEVEL EFFECTS ON GREENHOUSE GAS FLUXES FROM BLACK ASH (FRAXINUS NIGRA) WETLAND SOILS IN THE UPPER GREAT LAKES REGION, USA"
"228",27,"ARE NITROUS OXIDE EMISSIONS AND NITROGEN FIXATION LINKED IN TEMPERATE BOGS?"
"229",27,"IMPACT OF CLIMATE CHANGE ON SOIL NITRIC OXIDE AND NITROUS OXIDE EMISSIONS FROM TYPICAL LAND USES IN SCOTLAND"
"230",27,"NEW METHOD FOR THE ASSESSMENT OF GREENHOUSE GAS EMISSIONS AT PEATLAND"
"231",28,"PEAT PROPERTIES AND DENITRIFICATION IN CULTURES OF POTTED ORNAMENTAL PLANTS"
"232",28,"BIOCHAR FOR HORTICULTURAL ROOTING MEDIA IMPROVEMENT: EVALUATION OF BIOCHAR FROM GASIFICATION AND SLOW PYROLYSIS"
"233",29,"SELECTED OXYGEN-DEPENDENT PROCESS-RESPONSE TO SOIL MANAGEMENT AND TILLAGE"
"234",29,"DISTRIBUTION OF DISSOLVED METHANE AND NITROUS OXIDE IN CHILEAN COASTAL SYSTEMS OF THE MAGELLANIC SUB-ANTARCTIT REGION (50 DEGREES-55 DEGREES S)"
"235",30,"TRACKING CHANGES IN THE LAND USE, MANAGEMENT AND DRAINAGE STATUS OF ORGANIC SOILS AS INDICATORS OF THE EFFECTIVENESS OF MITIGATION STRATEGIES FOR CLIMATE CHANGE"
"236",30,"METHANE EMISSIONS FROM AN ALPINE WETLAND ON THE TIBETAN PLATEAU: NEGLECTED BUT VITAL CONTRIBUTION OF THE NONGROWING SEASON"
"237",31,"MODELLING THE EFFECT OF AGGREGATES ON N2O EMISSION FROM DENITRIFICATION IN AN AGRICULTURAL PEAT SOIL"
"238",31,"PHENOLOGY, MORPHOLOGY, ABOVEGROUND BIOMASS AND ROOT-ASSOCIATED SOIL RESPIRATION OF ARABIDOPSIS THALIANA DOWN-REGULATED CELL WALL MUTANTS OF MYB75, KNAT7, AND CCR1"
"239",32,"INDUCTION OF INDIRECT N2O AND NO EMISSIONS BY ATMOSPHERIC NITROGEN DEPOSITION IN (SEMI-)NATURAL ECOSYSTEMS IN SWITZERLAND"
"240",32,"EFFECTS OF ATMOSPHERIC AMMONIA (NH3) ON TERRESTRIAL VEGETATION: A REVIEW"
"241",33,"ENERGY CROPS IN IRELAND: QUANTIFYING THE POTENTIAL LIFE-CYCLE GREENHOUSE GAS REDUCTIONS OF ENERGY-CROP ELECTRICITY"
"242",33,"GREENHOUSE GAS EMISSIONS RESULTING FROM CONVERSION OF PEAT SWAMP FOREST TO OIL PALM PLANTATION (VOL 11, 407, 2020)"
