"","grp","label"
"175",14,"IMPACTS OF FOREST HARVESTING ON NUTRIENT, SEDIMENT AND DISSOLVED ORGANIC CARBON EXPORTS FROM DRAINED PEATLANDS: A LITERATURE REVIEW, SYNTHESIS AND SUGGESTIONS FOR THE FUTURE"
"176",15,"CONCENTRATIONS OF CS-137 IN SUMMER PASTURE PLANTS THAT REINDEER FEED ON IN THE REINDEER MANAGEMENT AREA OF FINLAND"
"177",15,"EFFECT OF FERTILIZATION ON THE ABUNDANCE OF BRYOPHYTES IN 2 DRAINED PEATLAND FORESTS IN EASTERN FINLAND"
"178",16,"MODELING SEDIMENT TRANSPORT AFTER DITCH NETWORK MAINTENANCE OF A FORESTED PEATLAND"
"179",16,"CAPACITY OF RIPARIAN BUFFER AREAS TO REDUCE AMMONIUM EXPORT ORIGINATING FROM DITCH NETWORK MAINTENANCE AREAS IN PEATLANDS DRAINED FOR FORESTRY"
"180",16,"INTENSIVE FOREST MANAGEMENT - DOES IT PAY OFF FINANCIALLY ON DRAINED PEATLANDS?"
"181",16,"THE HOLOCENE PALYNOSTRATIGRAPHY AND GEOCHRONOLOGY OF LACUSTRINE-PALUSTRINE DEPOSITS IN THE KOLA PENINSULA"
"182",16,"HYDROLOGY OF DRAINED PEATLAND FOREST: NUMERICAL EXPERIMENT ON THE ROLE OF TREE STAND HETEROGENEITY AND MANAGEMENT"
"183",16,"TREE SPECIES IS THE MAJOR FACTOR EXPLAINING C:N RATIOS IN EUROPEAN FOREST SOILS"
"184",16,"CHANGES IN STRUCTURAL INEQUALITY IN NORWAY SPRUCE STANDS ON PEATLAND SITES AFTER WATER-LEVEL DRAWDOWN"
"185",16,"LAND CHARACTERISTICS AND PLANT RESOURCES IN RELATION TO AGRICULTURAL LAND-USE PLANNING IN A HUMID TROPICAL STRAND PLAIN, SOUTHEASTERN THAILAND"
"186",17,"FACIES DEVELOPMENT IN THE LOWER FREEPORT COAL BED, WEST-CENTRAL PENNSYLVANIA, USA"
"187",17,"KEEPING PRISTINE LAKES CLEAN: LOUGHS CONN AND MASK, WESTERN IRELAND"
"188",17,"EFFECTS OF DRAINAGE OF A FORESTED PEATLAND ON WATER QUALITY AND QUANTITY"
"189",17,"JUST A DITCH IN FOREST? RECONSIDERING DRAINING IN THE CONTEXT OF SUSTAINABLE FOREST MANAGEMENT"
"190",17,"EFFECT OF TEMPERATURE AND PRECIPITATION ON THE ANNUAL DIAMETER GROWTH OF SCOTS PINE ON DRAINED PEATLANDS AND ADJACENT MINERAL SOIL SITES IN FINLAND"
"191",17,"SPATIO-TEMPORAL PATTERNS IN VEGETATION START OF SEASON ACROSS THE ISLAND OF IRELAND USING THE MERIS GLOBAL VEGETATION INDEX"
"192",17,"EFFECTIVENESS OF CONSTRUCTED OVERLAND FLOW AREAS IN DECREASING DIFFUSE POLLUTION FROM FOREST DRAINAGES"
"193",17,"DRAINING AN UNPRODUCTIVE BLACK SPRUCE PEATLAND STAND: 18-YEAR POST-TREATMENT TREE GROWTH AND STAND PRODUCTIVITY ESTIMATION"
"194",17,"TEMPORAL CHANGES IN ABUNDANCE AND COMPOSITION OF AMMONIA-OXIDIZING BACTERIAL AND ARCHAEAL COMMUNITIES IN A DRAINED PEAT SOIL IN RELATION TO N2O EMISSIONS"
"195",18,"A COMPOUND-SPECIFIC N-ALKANE DELTA C-13 AND DELTA D APPROACH FOR ASSESSING SOURCE AND DELIVERY PROCESSES OF TERRESTRIAL ORGANIC MATTER WITHIN A FORESTED WATERSHED IN NORTHERN JAPAN"
"196",18,"DISTRIBUTION AND RECOVERY OF N-15-UREA IN A TAMARACK BLACK SPRUCE MIXED STAND ON A DRAINED MINEROTROPHIC PEATLAND"
"197",18,"RIVER ECOSYSTEM RESPONSE TO PRESCRIBED VEGETATION BURNING ON BLANKET PEATLAND"
"198",18,"DISTRIBUTION OF CRANBERRY BLUE BUTTERFLIES (AGRIADES OPTILETE) AND THEIR RESPONSES TO FOREST DISTURBANCE FROM IN SITU OIL SANDS AND WILDFIRES"
"199",18,"PHYSICAL-PROPERTIES AND DRAINAGE DEPTH STANDARDS OF FOREST PEAT SOILS"
"200",18,"OCCUPANCY PATTERNS OF LARGE MAMMALS IN THE FAR NORTH OF ONTARIO UNDER IMPERFECT DETECTION AND SPATIAL AUTOCORRELATION"
"201",19,"OFFSHORE AND INTERTIDAL PEAT DEPOSITS, ENGLAND - A RESOURCE ASSESSMENT AND DEVELOPMENT OF A DATABASE"
"202",19,"FACTORS CONTROLLING NITROUS OXIDE EMISSIONS FROM MANAGED NORTHERN PEAT SOILS WITH LOW CARBON TO NITROGEN RATIO"
"203",19,"HETEROTROPHIC SOIL RESPIRATION IN FORESTRY-DRAINED PEATLANDS"
"204",19,"MAPPING TREE DISTRIBUTION AND LAI IN PEATLANDS USING FIELD METHODS AND IMAGING SPECTROSCOPY: A CASE STUDY FOR THE HAAKSBERGERVEEN, THE NETHERLANDS"
"205",19,"SPECIFICITY AND TRENDS IN IMPROVEMENT OF TRACTOR TRAIN BRAKING DYNAMICS"
"206",19,"PHOSPHORUS RELEASE FROM FOREST HARVESTING ON AN UPLAND BLANKET PEAT CATCHMENT"
"207",19,"CARBON MONOXIDE EMISSIONS IN SUMMER 2010 IN THE CENTRAL PART OF THE RUSSIAN PLAIN AND ESTIMATION OF THEIR UNCERTAINTIES WITH THE USE OF DIFFERENT LAND-COVER MAPS"
"208",19,"MEETING THE CHALLENGE OF MAPPING PEATLANDS WITH REMOTELY SENSED DATA"
"209",19,"THE CURRENT GREENHOUSE GAS IMPACT OF FORESTRY-DRAINED BOREAL PEATLANDS"
"210",19,"PHOSPHORUS SPECIATION IN LONG-TERM DRAINED AND REWETTED PEATLANDS OF NORTHERN GERMANY"
"211",19,"SOIL-ATMOSPHERE CO2, CH4 AND N2O FLUXES IN BOREAL FORESTRY-DRAINED PEATLANDS (VOL 260, PG 411, 2010)"
"212",20,"APPLICATION OF WOOD ASH ACCELERATES SOIL RESPIRATION AND TREE GROWTH ON DRAINED PEATLAND"
"213",20,"AGE AND SOURCE OF DIFFERENT FORMS OF CARBON RELEASED FROM BOREAL PEATLAND STREAMS DURING SPRING SNOWMELT IN E. FINLAND"
"214",20,"ROOT ENDOPHYTE AND MYCORRHIZOSPHERE FUNGI OF BLACK SPRUCE, PICEA MARIANA, IN A BOREAL FOREST HABITAT: INFLUENCE OF SITE FACTORS ON FUNGAL DISTRIBUTIONS"
"215",20,"DRAINAGE AFFECTS TREE GROWTH AND C AND N DYNAMICS IN A MINEROTROPHIC PEATLAND"
"216",20,"FORESTS ON DRAINED AGRICULTURAL PEATLAND ARE POTENTIALLY LARGE SOURCES OF GREENHOUSE GASES - INSIGHTS FROM A FULL ROTATION PERIOD SIMULATION"
"217",21,"TESTATE AMOEBAE AS FUNCTIONALLY SIGNIFICANT BIOINDICATORS IN FOREST-TO-BOG RESTORATION"
"218",21,"ANIMAL REMAINS FROM THE LATE MEDIEVAL CHORNOBYL HILLFORT (12-13TH CENT. AD) IN UKRAINE"
"219",21,"BIOGEOPHYSICAL IMPACTS OF PEATLAND FORESTATION ON REGIONAL CLIMATE CHANGES IN FINLAND"
"220",21,"SPHAGNUM DIVINUM (SP. NOV.) AND S. MEDIUM LIMPR. AND THEIR RELATIONSHIP TO S. MAGELLANICUM BRID"
"221",21,"MODELING MORTALITY OF INDIVIDUAL TREES IN DRAINED PEATLAND SITES IN FINLAND"
"222",21,"IMPACT OF SOME INITIAL FORESTRY PRACTICES ON THE DRAINAGE WATERS FROM BLANKET PEATLANDS"
"223",21,"SATELLITE RADAR IMAGERY FOR MONITORING INLAND WETLANDS IN BOREAL AND SUB-ARCTIC ENVIRONMENTS"
"224",21,"STUDIES OF THE SOIL ATMOSPHERE AND RELATED PHYSICAL CHARACTERISTICS IN PEAT FOREST SOILS"
"225",21,"RECENT VEGETATION DYNAMICS AND HYDROLOGICAL CHANGES IN BOGS LOCATED IN AN AGRICULTURAL LANDSCAPE"
"226",21,"CONTRIBUTION TO THE KNOWLEDGE OF THE LICHEN BIOTA OF KATALALIXAR NATIONAL RESERVE, PATAGONIA, CHILE"
"227",21,"DITCH EROSION PROCESSES AND SEDIMENT TRANSPORT IN A DRAINED PEATLAND FOREST"
"228",22,"SUBSTRATE CONDITIONS IN A TREED PEATLAND: RESPONSES TO DRAINAGE"
"229",22,"THE RESPONSES OF SCOTS PINE SEEDLINGS TO WATERLOGGING DURING THE GROWING SEASON"
"230",22,"IMPLICATIONS OF APPLIED BEST MANAGEMENT PRACTICE FOR PEATLAND FOREST HARVESTING"
"231",22,"PERFORMANCE OF PLANTED AND NATURALLY REGENERATED SEEDLINGS IN PICEA ABIES-DOMINATED SHELTERWOOD STANDS AND CLEARCUTS IN SWEDEN"
"232",22,"THE VEGETATION COMMUNITIES OF UNMANAGED AQUATIC BUFFER ZONES WITHIN CONIFER PLANTATIONS IN IRELAND"
"233",22,"HYDRAULIC CONDUCTIVITY AND BULK DENSITY OF PEAT FROM DIFFERENT DRAINED FOREST TYPES"
"234",22,"EXPERIMENTAL-DESIGN AND EVALUATION OF A PEATLAND DRAINAGE SYSTEM FOR FORESTRY BY OPTIMIZATION OF SYNTHETIC HYDROGRAPHS"
"235",23,"WETLAND CLASSIFICATION AND INVENTORY IN LITHUANIA"
"236",23,"LONG-TERM CLIMATE-INFLUENCED LAND COVER CHANGE IN DISCONTINUOUS PERMAFROST PEATLAND COMPLEXES"
"237",23,"RIVER DISCHARGE OF HUMIC SUBSTANCES AND HUMIC-BOUND METALS TO THE GULF OF BOTHNIA"
"238",23,"LAKE LADOGA REGION: HUMAN IMPACTS AND RECENT ENVIRONMENTAL CHANGES"
"239",24,"DOMINATION OF GROWING-SEASON EVAPOTRANSPIRATION OVER RUNOFF MAKES DITCH NETWORK MAINTENANCE IN MATURE PEATLAND FORESTS QUESTIONABLE"
"240",24,"WOOD-DECAYING FUNGI IN OLD-GROWTH BOREAL FOREST FRAGMENTS: EXTINCTIONS AND COLONIZATIONS OVER 20 YEARS"
"241",24,"PHOSPHORUS AND BACTERIAL GROWTH IN DRINKING WATER"
"242",24,"PURIFICATION OF FOREST CLEAR-CUT RUNOFF WATER USING BIOCHAR: A MESO-SCALE LABORATORY COLUMN EXPERIMENT"
"243",24,"EFFICIENCY OF BASIC CULTIVATION AND FERTILIZATION FOR WINTER RYE ORGANIC GROWING ON PEAT-GLEY SOILS IN THE LEFT BANK OF FOREST STEPPE"
"244",25,"DISTRIBUTION OF TRACE AND MAJOR ELEMENTS IN SUBARCTIC ECOSYSTEM SOILS: SOURCES AND INFLUENCE OF VEGETATION"
"245",25,"SHORT-TERM EFFECT OF RESTORATION ON VEGETATION CHANGE AND METHANE EMISSIONS FROM PEATLANDS DRAINED FOR FORESTRY IN SOUTHERN FINLAND"
"246",25,"EFFECTS OF INVASION BY BIRCH ON THE GROWTH OF PLANTED SPRUCE AT A POST-EXTRACTION PEATLAND"
"247",25,"SHARP ALTITUDINAL GRADIENTS IN MAGELLANIC SUB-ANTARCTIC STREAMS: PATTERNS ALONG A FLUVIAL SYSTEM IN THE CAPE HORN BIOSPHERE RESERVE (55 DEGREES S)"
"248",25,"THE USE OF ALOS/PALSAR BACKSCATTER TO ESTIMATE ABOVE-GROUND FOREST BIOMASS: A CASE STUDY IN WESTERN SIBERIA"
"249",26,"HYDROGEOLOGICAL INFLUENCES ON FOREST COMMUNITY TYPE ALONG FOREST-PEATLAND COMPLEXES IN COASTAL BRITISH COLUMBIA"
"250",26,"DYNAMICS OF EROSION AND SUSPENDED SEDIMENT TRANSPORT FROM DRAINED PEATLAND FORESTRY"
"251",26,"IMPACT OF WILDFIRES ON SO2 DETOXIFICATION MECHANISMS IN LEAVES OF OAK AND BEECH TREES"
"252",27,"A GIS- AND AHP-BASED APPROACH TO MAP FIRE RISK: A CASE STUDY OF KUAN KRENG PEAT SWAMP FOREST, THAILAND"
"253",27,"PEATLANDS IN THE EARTH'S 21ST CENTURY CLIMATE SYSTEM"
"254",27,"PHOTODEGRADATION CHARACTERISTICS OF DISSOLVED ORGANIC MATTER (DOM) IN ALPINE SOILS OF THE EASTERN MARGIN OF TIBETAN PLATEAU"
"255",27,"INTEGRATED RADAR AND LIDAR ANALYSIS REVEALS EXTENSIVE LOSS OF REMAINING INTACT FOREST ON SUMATRA 2007-2010"
"256",27,"HYDROMETEOROLOGICAL DATA FROM BAKER CREEK RESEARCH WATERSHED, NORTHWEST TERRITORIES, CANADA"
"257",27,"WINTERTIME GREENHOUSE GAS FLUXES IN HEMIBOREAL DRAINED PEATLANDS"
"258",28,"CHRONOLOGY OF VEGETATION AND PALEOCLIMATIC STAGES OF NORTHWESTERN RUSSIA DURING THE LATE GLACIAL AND HOLOCENE"
"259",28,"COASTAL WETLAND ECOSYSTEMS DELIVER LARGE CARBON STOCKS IN TROPICAL MEXICO"
"260",28,"A LONG-TERM RECORD OF CARBON EXCHANGE IN A BOREAL BLACK SPRUCE FOREST: MEANS, RESPONSES TO INTERANNUAL VARIABILITY, AND DECADAL TRENDS"
"261",28,"MODELING HYDROTHERMAL REGIMES AND POTENTIAL IMPACTS OF CLIMATE CHANGE ON PERMAFROST WITHIN THE SOUTH MACKENZIE PLAIN, NORTHWEST TERRITORIES, CANADA"
"262",28,"APPLYING GAP ANALYSIS AND A COMPARISON INDEX TO EVALUATE PROTECTED AREAS IN THAILAND"
"263",28,"RESIN PRODUCTIVITY OF PINE AFTER PARTIAL LOGGING ON THE HYDROTECHNICAL RECLAMATION SITE"
"264",29,"EFFECT OF SOIL TEMPERATURE ON NUTRIENT ALLOCATION AND MYCORRHIZAS IN SCOTS PINE SEEDLINGS"
"265",29,"AUTOMATION ASPECTS FOR THE GEOREFERENCING OF PHOTOGRAMMETRIC AERIAL IMAGE ARCHIVES IN FORESTED SCENES"
"266",30,"LONG-TERM IMPACT OF INSECT DEFOLIATION ON GROWTH AND MORTALITY OF EASTERN LARCH IN BOREAL QUEBEC"
"267",30,"CLIMATE CHANGE AND RECENT SEDIMENTATION IN NASTAPOKA SOUND, EASTERN COAST OF HUDSON BAY"
"268",30,"ASSESSMENT OF ABOVE-GROUND BIOMASS OF BORNEO FORESTS THROUGH A NEW DATA-FUSION APPROACH COMBINING TWO PAN-TROPICAL BIOMASS MAPS"
