"","grp","keyword"
"1058",4,"nitrogen limitation"
"1059",4,"northern alaska"
"1060",4,"northern england"
"1061",4,"optical-properties"
"1062",4,"oxidation-products"
"1063",4,"precambrian shield"
"1064",4,"prediction"
"1065",4,"quantification"
"1066",4,"records"
"1067",4,"resolution mass data"
"1068",4,"runoff"
"1069",4,"scotland"
"1070",4,"shallow lakes"
"1071",4,"sites"
"1072",4,"soil-erosion"
"1073",4,"southern"
"1074",4,"spectra"
"1075",4,"stability"
"1076",4,"temperature-dependence"
"1077",4,"thermokarst lakes"
"1078",4,"transformations"
"1079",4,"upland peat"
"1080",4,"water-quality"
"1081",4,"watersheds"
"1082",4,"absorbency"
"1083",4,"absorption"
"1084",4,"aquatic ecosystems"
"1085",4,"artificial-drainage"
"1086",4,"bacterial community composition"
"1087",4,"bacterial production"
"1088",4,"benthic algae"
"1089",4,"biodegradability"
"1090",4,"biogenic gas-bubbles"
"1091",4,"blanket mire"
"1092",4,"bog peat"
"1093",4,"boreal catchments"
"1094",4,"burial efficiency"
"1095",4,"cadmium"
"1096",4,"calcite compensation"
"1097",4,"carbon injection"
"1098",4,"central ontario"
"1099",4,"central sumatra"
"1100",4,"chemical characteristics"
"1101",4,"co2 reduction"
"1102",4,"co2 sink"
"1103",4,"color"
"1104",4,"connectivity"
"1105",4,"copper"
"1106",4,"discoloration"
"1107",4,"dissociation"
"1108",4,"dissolved methane"
"1109",4,"doc release"
"1110",4,"draw-down"
"1111",4,"electrospray-ionization"
"1112",4,"estuaries"
"1113",4,"fe"
"1114",4,"ferrous iron"
"1115",4,"field-flow fractionation"
"1116",4,"fine roots"
"1117",4,"forested watersheds"
"1118",4,"fresh"
"1119",4,"fungal degradation"
"1120",4,"geochemical controls"
"1121",4,"geographically isolated wetlands"
"1122",4,"geophysical evidence"
"1123",4,"ground-water"
"1124",4,"growth efficiency"
"1125",4,"headwater catchment"
"1126",4,"headwater stream"
"1127",4,"headwater streams"
"1128",4,"holocene lateral expansion"
"1129",4,"humic lake"
"1130",4,"hyporheic zone"
"1131",4,"ion-cyclotron-resonance"
"1132",4,"isotope excursion"
"1133",4,"isotope ratios"
"1134",4,"landscape scale"
"1135",4,"laptev sea"
"1136",4,"lead"
"1137",4,"least-squares regression"
"1138",4,"light"
"1139",4,"mackenzie delta"
"1140",4,"map"
"1141",4,"mercury"
"1142",4,"metal-ion binding"
"1143",4,"metals"
"1144",4,"microscopic charcoal"
"1145",4,"mississippi river"
"1146",4,"mobility"
"1147",4,"moisture retention"
"1148",4,"molecular-weight compounds"
"1149",4,"network"
"1150",4,"nitrogen isotopes"
"1151",4,"old carbon"
"1152",4,"optical-absorption"
"1153",4,"particulate matter"
"1154",4,"peat catchment"
"1155",4,"peat catchments"
"1156",4,"pedotransfer functions"
"1157",4,"percent aromatic carbon"
"1158",4,"phosphorus retention"
"1159",4,"plant-tissues"
"1160",4,"plant litter"
"1161",4,"pore-water chemistry"
"1162",4,"preservation"
"1163",4,"protein"
"1164",4,"rare-earth-elements"
"1165",4,"reactivity"
"1166",4,"regulators"
"1167",4,"resonance mass-spectrometry"
"1168",4,"restored peatland"
"1169",4,"retardation"
"1170",4,"retrieval"
"1171",4,"rewetted fens"
"1172",4,"root decomposition"
"1173",4,"satellite"
"1174",4,"seawater"
"1175",4,"shelf"
"1176",4,"simple consistent models"
"1177",4,"soil solution"
"1178",4,"speciation"
"1179",4,"spectroscopic properties"
"1180",4,"spruce"
"1181",4,"stabilization"
"1182",4,"substrate availability"
"1183",4,"summer monsoon"
"1184",4,"surface sediments"
"1185",4,"terrestrial organic-carbon"
"1186",4,"terrestrial organic-matter"
"1187",4,"terrestrial sources"
"1188",4,"thermal-analysis"
"1189",4,"thm precursor"
"1190",4,"time-series"
"1191",4,"trace-metals"
"1192",4,"united-kingdom"
"1193",4,"upland catchment"
"1194",4,"upland peat catchments"
"1195",4,"upland peatlands"
"1196",4,"variables"
"1197",4,"wales"
"1198",4,"water-flow"
"1199",4,"water-retention"
"1200",4,"welsh peatland"
"1201",4,"7-wavelength aethalometer"
"1202",4,"8.2 ka event"
"1203",4,"acid-base properties"
"1204",4,"acrotelm-catotelm model"
"1205",4,"adjacent shelf"
"1206",4,"aerosol optical-properties"
"1207",4,"aethalometer data"
"1208",4,"afforestation"
"1209",4,"alaskan lakes"
"1210",4,"alkalinity"
"1211",4,"allochthonous carbon"
"1212",4,"alpine catchment"
"1213",4,"aluminum"
"1214",4,"ams"
"1215",4,"ancient permafrost"
"1216",4,"angstrom exponent"
"1217",4,"antarctic glaciation"
"1218",4,"anthropocene"
"1219",4,"antioxidant properties"
"1220",4,"aquatic environments"
"1221",4,"aquatic macrophytes"
"1222",4,"aquatic systems"
"1223",4,"aquifers"
"1224",4,"arctic headwater streams"
"1225",4,"arctic kelp community"
"1226",4,"arctic permafrost"
"1227",4,"arctic pond"
"1228",4,"arctic tundra ecosystems"
"1229",4,"arctic wetlands"
"1230",4,"atlantic salmon"
"1231",4,"atmospheric-pressure"
"1232",4,"atmospheric-pressure photoionization"
"1233",4,"bacterioplankton growth"
"1234",4,"beaufort seas"
"1235",4,"beddgelert forest"
"1236",4,"benthic diatoms"
"1237",4,"benthic microalgae"
"1238",4,"binding ligands"
"1239",4,"biofilms"
"1240",4,"biogeochemical controls"
"1241",4,"bit index"
"1242",4,"boreal forest watersheds"
"1243",4,"boreal lake"
"1244",4,"boreal river"
"1245",4,"brominated flame retardants"
"1246",4,"brown trout"
"1247",5,"carbon"
"1248",5,"soil"
"1249",5,"organic-matter"
"1250",5,"diversity"
"1251",5,"methane production"
"1252",5,"oxidation"
"1253",5,"degradation"
"1254",5,"temperature sensitivity"
"1255",5,"mineralization"
"1256",5,"microbial communities"
"1257",5,"community"
"1258",5,"community structure"
"1259",5,"impact"
"1260",5,"plant"
"1261",5,"communities"
"1262",5,"bacteria"
"1263",5,"fractionation"
"1264",5,"reduction"
"1265",5,"gen. nov."
"1266",5,"bacterial"
"1267",5,"denitrification"
"1268",5,"microbial biomass"
"1269",5,"16s ribosomal-rna"
"1270",5,"ecology"
"1271",5,"identification"
"1272",5,"electron-acceptors"
"1273",5,"forest soils"
"1274",5,"litter"
"1275",5,"peat bog"
"1276",5,"removal"
"1277",5,"stable carbon"
"1278",5,"sp nov."
"1279",5,"community composition"
"1280",5,"fresh-water wetlands"
"1281",5,"gradient"
"1282",5,"sulfate reduction"
"1283",5,"acid"
"1284",5,"methanogenic archaea"
"1285",5,"performance"
"1286",5,"adsorption"
"1287",5,"humic acids"
"1288",5,"methanogenesis"
"1289",5,"mycorrhizal fungi"
"1290",5,"ribosomal-rna"
"1291",5,"san-joaquin delta"
"1292",5,"sulfur"
"1293",5,"system"
"1294",5,"biodegradation"
"1295",5,"ectomycorrhizal fungi"
"1296",5,"enzyme-activities"
"1297",5,"fatty-acids"
"1298",5,"hydrogen-sulfide"
"1299",5,"kinetics"
"1300",5,"methanotrophic bacteria"
"1301",5,"microbial community"
"1302",5,"pathways"
"1303",5,"salt-marsh"
"1304",5,"sphagnum peat"
"1305",5,"substances"
"1306",5,"summer drought"
"1307",5,"bacterial communities"
"1308",5,"carbon mineralization"
"1309",5,"mass"
"1310",5,"methane oxidation"
"1311",5,"new-york-state"
"1312",5,"ph"
"1313",5,"rhizosphere"
"1314",5,"waste-water"
"1315",5,"acetate"
"1316",5,"availability"
"1317",5,"biomarkers"
"1318",5,"dependence"
"1319",5,"environments"
"1320",5,"extraction method"
"1321",5,"hydrogen"
"1322",5,"mass-loss"
"1323",5,"microorganisms"
"1324",5,"populations"
"1325",5,"protozoa"
"1326",5,"roots"
"1327",5,"sequences"
"1328",5,"succession"
"1329",5,"sulfate-reducing bacteria"
"1330",5,"transformation"
"1331",5,"bacterial community"
"1332",5,"c-13"
"1333",5,"carbon-isotope discrimination"
"1334",5,"carbon-source utilization"
"1335",5,"carbon pools"
"1336",5,"carbon sequestration"
"1337",5,"marcell experimental forest"
"1338",5,"marine-sediments"
"1339",5,"oxidizing bacteria"
"1340",5,"purification"
"1341",5,"real-time pcr"
"1342",5,"sorption"
"1343",5,"thawing permafrost"
"1344",5,"acid-mine drainage"
"1345",5,"acidophilic bacterium"
"1346",5,"amendments"
"1347",5,"arctic tundra soils"
"1348",5,"assemblages"
"1349",5,"bacterial-growth"
"1350",5,"ch4 production"
"1351",5,"co2 production"
"1352",5,"enzyme"
"1353",5,"escherichia-coli"
"1354",5,"functional diversity"
"1355",5,"fungi"
"1356",5,"future"
"1357",5,"gradient gel-electrophoresis"
"1358",5,"isoprene emission"
"1359",5,"lipids"
"1360",5,"methanethiol"
"1361",5,"microbial community composition"
"1362",5,"nebela-tincta"
"1363",5,"nutrient release"
"1364",5,"organic nitrogen"
"1365",5,"particulate methane monooxygenase"
"1366",5,"peat biofilter"
"1367",5,"phospholipid fatty-acid"
"1368",5,"population-dynamics"
"1369",5,"ratios"
"1370",5,"recovery"
"1371",5,"rhizopoda"
"1372",5,"rice field soil"
"1373",5,"sp-nov."
"1374",5,"tool"
"1375",5,"toxicity"
"1376",5,"waste-water treatment"
"1377",5,"wetland soils"
"1378",5,"alpine meadow"
"1379",5,"anaerobic carbon mineralization"
"1380",5,"archaea"
"1381",5,"archaeal communities"
"1382",5,"archaeal community"
"1383",5,"bacterium"
"1384",5,"big run bog"
"1385",5,"biochar"
"1386",5,"biology"
"1387",5,"biosynthesis"
"1388",5,"carbon source"
"1389",5,"chemical-characterization"
"1390",5,"dimethyl sulfide"
"1391",5,"distributions"
"1392",5,"diurnal-variations"
"1393",5,"dominated peatlands"
"1394",5,"ectomycorrhizal"
"1395",5,"efficiency"
"1396",5,"estuary"
"1397",5,"extracellular enzyme-activity"
"1398",5,"food-web"
"1399",5,"fractions"
"1400",5,"fresh-water sediments"
"1401",5,"ftir spectroscopy"
"1402",5,"gas-transport"
"1403",5,"gases"
"1404",5,"genes"
"1405",5,"heavy-metals"
"1406",5,"hydrogen concentrations"
"1407",5,"inhibition"
"1408",5,"insights"
"1409",5,"level physiological profiles"
"1410",5,"methanogen communities"
"1411",5,"methanogenic bacteria"
"1412",5,"methylococcus-capsulatus"
"1413",5,"microbiology"
"1414",5,"nitrification"
"1415",5,"nutrient enrichment"
"1416",5,"pathway"
"1417",5,"phenolic-compounds"
"1418",5,"plant diversity"
"1419",5,"rice"
"1420",5,"rna"
"1421",5,"soil microbial communities"
"1422",5,"sp-nov"
"1423",5,"spectrophotometric determination"
"1424",5,"sphagnum peatland"
"1425",5,"substrate"
"1426",5,"survival"
"1427",5,"traits"
"1428",5,"waste"
"1429",5,"web server"
"1430",5,"acceptors"
"1431",5,"acetate fermentation"
"1432",5,"acid-rain"
"1433",5,"acids"
"1434",5,"ammonia monooxygenase"
"1435",5,"anaerobic-digestion"
"1436",5,"antibacterial activity"
"1437",5,"biodiversity loss"
"1438",5,"biogeochemical processes"
"1439",5,"biological-control"
"1440",5,"biological treatment"
"1441",5,"bioremediation"
"1442",5,"body-size"
"1443",5,"brooks range"
"1444",5,"c-type cytochromes"
"1445",5,"carbon isotopic fractionation"
"1446",5,"carex dominated fen"
"1447",5,"challenges"
"1448",5,"coastal wetland"
"1449",5,"compost"
"1450",5,"damping-off"
"1451",5,"diagenesis"
"1452",5,"disease"
"1453",5,"dissolved-gases"
"1454",5,"disulfide"
"1455",5,"dom"
"1456",5,"dominant"
"1457",5,"douglas-fir"
"1458",5,"ecoenzymatic stoichiometry"
"1459",5,"electron-donors"
"1460",5,"elemental sulfur"
"1461",5,"endophytes"
"1462",5,"enzymatic latch"
"1463",5,"ethanol"
"1464",5,"extracellular enzyme-activities"
"1465",5,"fe(iii) oxide reduction"
"1466",5,"fermentation"
"1467",5,"ferric iron"
"1468",5,"fuel-cells"
"1469",5,"gas fluxes"
"1470",5,"gene"
"1471",5,"germination"
"1472",5,"great hingan mountains"
"1473",5,"greenhouse"
"1474",5,"greenhouse-gas"
"1475",5,"hydrolysis"
"1476",5,"hydrothermal carbonization"
"1477",5,"in-situ hybridization"
"1478",5,"intermediary metabolism"
"1479",5,"isotope evidence"
"1480",5,"laccase"
"1481",5,"logging residues"
"1482",5,"long-term decomposition"
"1483",5,"louisiana"
"1484",5,"marine viruses"
"1485",5,"members"
"1486",5,"metabolic balance"
"1487",5,"methanogenic pathways"
"1488",5,"methanol"
"1489",5,"methanotrophs"
"1490",5,"methylococcus-capsulatus bath"
"1491",5,"methylosinus-trichosporium ob3b"
"1492",5,"methylotrophic bacteria"
"1493",5,"microbial diversity"
"1494",5,"mine drainage"
"1495",5,"mineral interactions"
"1496",5,"mixtures"
"1497",5,"molecular characterization"
"1498",5,"monooxygenase"
"1499",5,"multiple displacement amplification"
"1500",5,"mycorrhizal"
"1501",5,"n2o emission"
"1502",5,"nanoparticles"
"1503",5,"naphthenic acids"
"1504",5,"natural-abundance"
"1505",5,"nitrogen removal"
"1506",5,"nmr"
"1507",5,"nmr-spectroscopy"
"1508",5,"nutrient acquisition"
"1509",5,"o-2"
"1510",5,"oligonucleotide probes"
"1511",5,"oligotrophic fen"
"1512",5,"organic sulfur"
"1513",5,"particle-size fractions"
"1514",5,"pb"
"1515",5,"peat container media"
"1516",5,"peninsula"
"1517",5,"phylogeny"
"1518",5,"phylum acidobacteria"
"1519",5,"physiological profiles"
"1520",5,"population-structure"
"1521",5,"predicting suppressiveness"
"1522",5,"probes"
"1523",5,"prokaryotic triterpenoids"
"1524",5,"pseudomonas-cepacia"
"1525",5,"rainfall"
"1526",5,"redox properties"
"1527",5,"reducing bacteria"
"1528",5,"remediation"
"1529",5,"resource-allocation"
"1530",5,"sacramento"
"1531",5,"secondary metabolites"
"1532",5,"seedlings"
"1533",5,"selection"
"1534",5,"shifts"
"1535",5,"site"
"1536",5,"size structure"
"1537",5,"soil microbial biomass"
"1538",5,"soil microbial community"
"1539",5,"soilborne plant-pathogens"
"1540",5,"sp. nov."
"1541",5,"stable-isotope analysis"
"1542",5,"strawberry"
"1543",5,"substrate utilization"
"1544",5,"sulfate reducers"
"1545",5,"sustainable agriculture"
"1546",5,"taxonomy"
"1547",5,"thiobacillus-thioparus"
"1548",5,"utilization profiles"
"1549",5,"vegetative mycelium"
"1550",5,"whole soil"
"1551",5,"16s"
"1552",5,"2,4-d"
"1553",5,"2,4-dichlorophenoxyacetic acid"
"1554",5,"acetylene inhibition"
"1555",5,"acid-phosphatase-activity"
"1556",5,"acidic medium"
"1557",5,"acidic peat"
"1558",5,"acidic sphagnum-peat"
"1559",5,"acidic sphagnum peat"
"1560",5,"acrylic-acid"
"1561",5,"adsorbents"
"1562",5,"aeration"
"1563",5,"aerobic denitrification"
"1564",5,"aerobic methanotrophs"
"1565",5,"aerosols composition"
"1566",5,"aggregation"
"1567",5,"agricultural landscapes"
"1568",5,"air-sea fluxes"
"1569",5,"alga"
"1570",5,"aliphatic-aromatic copolyesters"
"1571",5,"alkaline fen"
"1572",5,"alpine wetlands"
"1573",5,"alternative electron-acceptors"
"1574",5,"altitude"
"1575",5,"amino-acid enantiomers"
"1576",5,"ammonia"
"1577",5,"ammonia oxidizer"
"1578",5,"ammonia oxidizers"
"1579",5,"amoebozoa arcellinida"
"1580",5,"amplification"
"1581",5,"anaerobic-bacteria"
"1582",5,"anaerobic decomposition"
"1583",5,"anaerobic digester"
"1584",5,"anaerobic lake-sediments"
"1585",5,"ancient dna"
"1586",5,"aphanidermatum"
"1587",5,"apple root pathogens"
"1588",5,"aqueous-solution"
"1589",5,"aqueous so2"
"1590",5,"archaeal community structure"
"1591",5,"archaeal diversity"
"1592",5,"archaeological iron"
"1593",5,"associations"
"1594",5,"atmospheric methane oxidizers"
"1595",5,"axenic culture"
"1596",5,"bacterial carbon-sources"
"1597",5,"bacterial diversity"
"1598",5,"bacterial methane"
"1599",5,"bacteriogenic methane"
"1600",5,"beaufort sea coast"
"1601",5,"black-sea"
"1602",5,"blanket bog peat"
"1603",5,"blue"
"1604",5,"boreal alberta"
"1605",5,"boreal forest-fire"
"1606",5,"bound organic-carbon"
"1607",5,"brandenburg"
"1608",5,"brown-rot"
"1609",6,"climate-change"
"1610",6,"terrestrial ecosystems"
"1611",6,"nitrogen mineralization"
"1612",6,"northwest-territories"
"1613",6,"permafrost carbon"
"1614",6,"environmental-change"
"1615",6,"organic-matter decomposition"
"1616",6,"stable-isotopes"
"1617",6,"nutrient dynamics"
"1618",6,"northern sweden"
"1619",6,"decomposition rates"
"1620",6,"nitrogen-fixation"
"1621",6,"snow cover"
"1622",6,"functional traits"
"1623",6,"leaf-litter decomposition"
"1624",6,"simulated environmental-change"
"1625",6,"tierra-del-fuego"
"1626",6,"functional types"
"1627",6,"global change"
"1628",6,"human impact"
"1629",6,"paleohydrological reconstruction"
"1630",6,"primary productivity"
"1631",6,"snow"
"1632",6,"species composition"
"1633",6,"chlorophyll fluorescence"
"1634",6,"finnish lapland"
"1635",6,"growth-responses"
"1636",6,"manipulation"
"1637",6,"peat decomposition"
"1638",6,"testate amebas protozoa"
"1639",6,"water-table fluctuations"
"1640",6,"water-table manipulations"
"1641",6,"active-layer"
"1642",6,"costa-rica"
"1643",6,"environmental-changes"
"1644",6,"fire history"
"1645",6,"high-latitudes"
"1646",6,"high-resolution"
"1647",6,"lake-level fluctuations"
"1648",6,"land-surface model"
"1649",6,"litter decomposition rates"
"1650",6,"minnesota peatlands"
"1651",6,"nutrient availability"
"1652",6,"open-top chambers"
"1653",6,"phosphorus mineralization"
"1654",6,"plant-mediated controls"
"1655",6,"scots pine forest"
"1656",6,"sphagnum-dominated peatlands"
"1657",6,"sub-arctic bog"
"1658",6,"testate-amebas"
"1659",6,"testate ameba"
"1660",6,"vegetation succession"
"1661",6,"abiotic factors"
"1662",6,"acari oribatida"
"1663",6,"alaskan arctic tundra"
"1664",6,"aquatic bryophytes"
"1665",6,"arctic polar semidesert"
"1666",6,"bay lowlands"
"1667",6,"cultivated land"
"1668",6,"data assimilation"
"1669",6,"data fusion"
"1670",6,"dwarf shrub heath"
"1671",6,"flowering phenology"
"1672",6,"genus"
"1673",6,"holocene development"
"1674",6,"holocene peat"
"1675",6,"ice-wedge degradation"
"1676",6,"last 2000 years"
"1677",6,"late miocene"
"1678",6,"mesotrophic fens"
"1679",6,"metaanalysis"
"1680",6,"monthly air-temperature"
"1681",6,"multi-proxy"
"1682",6,"northern-hemisphere"
"1683",6,"northwestern quebec"
"1684",6,"npk fertilizer"
"1685",6,"peat plateau"
"1686",6,"permafrost peatland"
"1687",6,"permafrost peatlands"
"1688",6,"physical gradients"
"1689",6,"regional variation"
"1690",6,"rich fen"
"1691",6,"sar"
"1692",6,"scotty creek"
"1693",6,"sea-ice"
"1694",6,"shoot biomass"
"1695",6,"siberian tundra"
"1696",6,"southern patagonia"
"1697",6,"species traits"
"1698",6,"swedish peat-bog"
"1699",6,"taiga forest"
"1700",6,"uv-b radiation"
"1701",6,"vertical microdistribution"
"1702",6,"warmer world"
"1703",6,"wet sedge tundra"
"1704",6,"wide-range"
"1705",6,"2 mediterranean ecosystems"
"1706",6,"abisko"
"1707",6,"above-ground productivity"
"1708",6,"absorbing compounds"
"1709",6,"acetylene-reduction"
"1710",6,"age-depth models"
"1711",6,"alpine tundra"
"1712",6,"amebas protozoa rhizopoda"
"1713",6,"anaerobic respiration"
"1714",6,"asar global mode"
"1715",6,"atmospheric chemistry"
"1716",6,"barrow"
"1717",6,"bog vegetation"
"1718",6,"boreal plain"
"1719",7,"sediments"
"1720",7,"organic geochemistry"
"1721",7,"aromatic-hydrocarbons"
"1722",7,"depositional-environments"
"1723",7,"triterpenoid hydrocarbons"
"1724",7,"charcoal"
"1725",7,"coal"
"1726",7,"early diagenesis"
"1727",7,"eastern alps"
"1728",7,"stable carbon isotopes"
"1729",7,"styrian basin"
"1730",7,"wood"
"1731",7,"carbon isotopes"
"1732",7,"cellulose"
"1733",7,"stable-isotope"
"1734",7,"aerosol"
"1735",7,"brown-coal"
"1736",7,"hydrocarbons"
"1737",7,"miocene"
"1738",7,"palynology"
"1739",7,"petrography"
"1740",7,"sesquiterpenoids"
"1741",7,"arborane fernane series"
"1742",7,"australia"
"1743",7,"australian coals"
"1744",8,"polycyclic aromatic-hydrocarbons"
"1745",8,"forest-fires"
"1746",8,"fossil charcoal"
"1747",8,"atmospheric oxygen"
"1748",8,"c-13 nmr-spectroscopy"
"1749",9,"air-pollution"
"1750",9,"biomass burning emissions"
"1751",9,"burned area"
"1752",9,"combustion"
"1753",9,"pyrogenic carbon"
"1754",9,"earth system"
"1755",9,"global assessment"
"1756",9,"peat fires"
"1757",9,"aerosol emissions"
"1758",10,"thermal maximum"
"1759",10,"global carbon"
"1760",10,"late paleocene"
"1761",10,"atmospheric co2 concentration"
"1762",10,"methane hydrate"
"1763",10,"planktonic-foraminifera"
"1764",10,"warming events"
"1765",10,"astronomical calibration"
"1766",10,"astronomical time-scale"
"1767",10,"brown carbon"
"1768",11,"sea-level rise"
"1769",11,"soil organic-carbon"
"1770",11,"saltwater intrusion"
"1771",11,"marshes"
"1772",11,"salinity"
"1773",11,"anaerobic methane oxidation"
"1774",11,"bay"
"1775",11,"fresh-water wetland"
"1776",11,"mangrove forests"
"1777",11,"salt-marsh sediments"
"1778",11,"south florida"
"1779",11,"veracruz"
"1780",11,"baltic sea"
"1781",12,"ecological gradients"
"1782",12,"holocene climate"
"1783",12,"west european mires"
"1784",12,"lipid biomarkers"
"1785",12,"rock-eval pyrolysis"
"1786",12,"forming plants"
"1787",12,"loess plateau"
"1788",12,"acid sulfate soils"
"1789",12,"asphaltenes"
"1790",13,"culture"
"1791",13,"different nitrogen-sources"
"1792",14,"arctic coastal-plain"
"1793",14,"environment"
"1794",14,"thaw lakes"
"1795",14,"periglacial landscape"
"1796",15,"sea-level"
"1797",15,"spartina-alterniflora"
"1798",15,"eutrophication"
"1799",15,"island"
"1800",15,"new-england"
"1801",15,"salt marshes"
"1802",15,"vertical accretion"
"1803",15,"accretion rates"
"1804",15,"coastal wetlands"
"1805",15,"everglades"
"1806",16,"sub-arctic quebec"
"1807",16,"northern quebec"
"1808",16,"long"
"1809",16,"palsa"
"1810",17,"micropropagation"
"1811",17,"acclimatization"
"1812",17,"auxin"
"1813",17,"propagation"
"1814",17,"shoot proliferation"
"1815",18,"composts"
"1816",18,"sewage-sludge"
"1817",18,"green waste"
"1818",18,"pyrolysis temperature"
"1819",19,"new-south-wales"
"1820",19,"eastern australia"
"1821",19,"geomorphic condition"
"1822",19,"hydrological function"
"1823",19,"methanogenic communities"
"1824",19,"blue mountains"
"1825",20,"state"
"1826",20,"land-cover"
"1827",20,"floodplain"
"1828",20,"vegetated wetlands"
"1829",20,"extent"
"1830",20,"imagery"
"1831",21,"boundary"
"1832",21,"mass extinction"
"1833",21,"bowen basin"
"1834",21,"karoo basin"
"1835",22,"sequence"
"1836",22,"biocontrol"
"1837",22,"lipopeptide production"
"1838",22,"pathogens"
"1839",22,"plipastatin"
"1840",22,"amyloliquefaciens fzb42"
"1841",23,"internal eutrophication"
"1842",23,"phosphate"
"1843",23,"aquatic sediments"
"1844",24,"level"
"1845",24,"container media"
"1846",24,"pythium damping-off"
"1847",24,"agricultural wastes"
"1848",24,"amended potting mixes"
"1849",24,"bark compost"
"1850",25,"methylation"
"1851",25,"thermally assisted hydrolysis"
"1852",25,"wheat-straw"
"1853",26,"tree-rings"
"1854",26,"17th-century bc date"
"1855",26,"ad 1850-950"
"1856",27,"biofiltration"
"1857",27,"air treatment"
"1858",27,"biofilter media"
"1859",28,"rocky-mountains"
"1860",28,"frozen soil"
"1861",28,"arctic canadian shield"
"1862",28,"beaver dams"
"1863",29,"root"
"1864",29,"mineral-nutrition"
"1865",29,"seasonal allocation"
"1866",29,"allocation patterns"
"1867",29,"atmospheric co2 enrichment"
"1868",30,"design"
"1869",30,"maize"
"1870",30,"azospirillum-brasilense"
"1871",30,"biosurfactant"
"1872",31,"nitrate"
"1873",31,"pollution"
"1874",31,"zone"
"1875",31,"media"
"1876",31,"nutrient removal"
"1877",31,"optimization"
"1878",31,"regimes"
"1879",31,"biofilters"
"1880",31,"biofiltration systems"
"1881",32,"oligocene-miocene"
"1882",32,"benthic foraminifera"
"1883",32,"biogenic barium"
"1884",33,"antarctic ice-sheet"
"1885",33,"bipolar glaciation"
