"","grp","label"
"185",16,"HETEROGENEOUS ICES IN ICE WEDGES STRUCTURE ON THE PUR-TAZ INTERFLUVE PEATLANDS OF THE NORTH OF WEST SIBERIA"
"186",17,"SPECTROSCOPIC PROPERTIES OF DISSOLVED HUMIC SUBSTANCES - A REFLECTION OF LAND USE HISTORY IN A FEN AREA"
"187",17,"A HIGH-RESOLUTION C-14 CHRONOLOGY TRACKS PULSES OF AGGRADATION OF GLACIOFLUVIAL SEDIMENT ON THE CORMOR MEGAFAN BETWEEN 45 AND 20 KA BP"
"188",17,"IMPACT OF PEATLAND RESTORATION ON SOIL MICROBIAL ACTIVITY AND NEMATODE COMMUNITIES"
"189",17,"BACTERIA-INDUCED CRYSTALLIZATION OF KAOLINITE"
"190",17,"SHRUB REMOVAL FACILITATES RECOVERY OF WETLAND SPECIES IN A REWETTED FEN"
"191",18,"CHARACTERIZATION OF HUMIC SUBSTANCES FORMED DURING THE COMPOSTING OF SOLID-WASTES FROM WINERIES"
"192",18,"CURRENT STATE AND PERSPECTIVES OF HYDROMECHANIZED METHOD FOR PEAT PRODUCTION"
"193",18,"FEEDBACK AND REGIME SHIFT OF MIRE ECOSYSTEM IN NORTHERN JAPAN"
"194",18,"AGGREGATION OF A SOIL WITH DIFFERENT CROPPING HISTORIES FOLLOWING THE ADDITION OF ORGANIC MATERIALS"
"195",18,"POLY(METHYLENE) CRYSTALLITES IN HUMIC SUBSTANCES DETECTED BY NUCLEAR MAGNETIC RESONANCE"
"196",18,"REHABILITATING UPLAND SWAMPS USING ENVIRONMENTAL HISTORIES: A CASE STUDY OF THE BLUE MOUNTAINS PEAT SWAMPS, EASTERN AUSTRALIA"
"197",18,"IMPACTS AND PROGNOSIS OF NATURAL RESOURCE DEVELOPMENT ON AQUATIC BIODIVERSITY IN CANADA'S BOREAL ZONE"
"198",18,"DIFFERENT DISTRIBUTION OF POLYCYCLIC AROMATIC HYDROCARBONS (PAHS) BETWEEN SPHAGNUM AND LEDUM PEAT FROM AN OMBROTROPHIC BOG IN NORTHEAST CHINA"
"199",18,"FLOODING OF AN ABANDONED FEN BY BEAVER LED TO HIGHLY VARIABLE GREENHOUSE GAS EMISSIONS"
"200",19,"A NEW SAMPLER FOR EXTRACTING UNDISTURBED SURFACE PEAT CORES FOR GROWTH POT EXPERIMENTS"
"201",19,"RADIAL GROWTH AND RING FORMATION PROCESS IN CLONAL PLANT ERIOPHORUM ANGUSTIFOLIUM ON POST-MINED PEATLAND IN THE SUMAVA MTS., CZECH REPUBLIC"
"202",19,"REVERSING SPONTANEOUS SUCCESSION TO PROTECT HIGH-VALUE VEGETATION: ASSESSMENT OF TWO SCOTTISH MIRES USING RAPID SURVEY TECHNIQUES"
"203",19,"ENVIRONMENTAL MONITORING AND PEAT ASSESSMENT USING MULTIVARIATE ANALYSIS OF REGIONAL-SCALE GEOCHEMICAL DATA"
"204",19,"REINTRODUCTION OF SALT MARSH VEGETATION AND PHOSPHORUS FERTILISATION IMPROVE PLANT COLONISATION ON SEAWATER-CONTAMINATED CUTOVER BOGS"
"205",19,"RELATIVE EFFICIENCIES OF WET AND DRY EXTRACTION TECHNIQUES FOR SAMPLING AQUATIC MACROINVERTEBRATES IN A SUB-ARCTIC PEATLAND"
"206",20,"APPLICATION OF OIL-SHALE ASH AND STRAW MULCH PROMOTES THE REVEGETATION OF EXTRACTED PEATLANDS"
"207",20,"COPPER ADSORPTION BY ESTERIFIED AND UNESTERIFIED FRACTIONS OF SPHAGNUM PEAT MOSS AND ITS DIFFERENT HUMIC SUBSTANCES"
"208",20,"RAPID RECOVERY OF INVERTEBRATE COMMUNITIES AFTER ECOLOGICAL RESTORATION OF BOREAL MIRES"
"209",20,"PLANT PERFORMANCE AND NUTRIENT LOSSES DURING CONTAINERIZED BEDDING PLANT PRODUCTION USING COMPOSTED DAIRY MANURE SOLIDS AS A PEAT SUBSTITUTE IN SUBSTRATE"
"210",20,"LINKING ECOSYSTEM CHANGES TO THEIR SOCIAL OUTCOMES: LOST IN TRANSLATION"
"211",20,"AGRICULTURAL ABANDONMENT IN MEDITERRANEAN RECLAIMED PEATY SOILS: LONG-TERM EFFECTS ON SOIL CHEMICAL PROPERTIES, ARBUSCULAR MYCORRHIZAS AND CO2 FLUX"
"212",21,"CELLULOLYTIC STREPTOMYCETES FROM SPHAGNUM PEAT BOGS AND FACTORS CONTROLLING THEIR ACTIVITY"
"213",21,"REED CANARY GRASS CULTIVATION MITIGATES GREENHOUSE GAS EMISSIONS FROM ABANDONED PEAT EXTRACTION AREAS"
"214",21,"SOURCING FIRE ASH ON ARCHAEOLOGICAL SITES IN THE WESTERN AND NORTHERN ISLES OF SCOTLAND, USING MINERAL MAGNETISM"
"215",21,"THE EFFECT OF CLIMATE CHANGE ON CARBON IN CANADIAN PEATLANDS"
"216",22,"TUNDRA PERMAFROST THAW CAUSES SIGNIFICANT SHIFTS IN ENERGY PARTITIONING"
"217",22,"TWO DIMENSIONAL NMR SPECTROSCOPY FOR MOLECULAR CHARACTERIZATION OF SOIL ORGANIC MATTER: APPLICATION TO BOREAL SOILS AND LITTER"
"218",22,"EFFECT OF CLIMATE CHANGES IN THE HOLOCENE ON THE DISTRIBUTION OF HUMIC SUBSTANCES IN THE PROFILE OF FOREST-TUNDRA PEAT MOUNDS"
"219",22,"POTENTIAL VULNERABILITY OF DEEP CARBON DEPOSITS OF FORESTED SWAMPS TO DROUGHT"
"220",22,"EXTRACTION OF ANTIMONY AND ARSENIC FROM FRESH AND FREEZE-DRIED PLANT SAMPLES AS DETERMINED BY HG-AAS"
"221",22,"PHYSICAL AND CHEMICAL PROPERTIES OF ORGANIC SOILS IN CONNECTION WITH HABITAT CONDITIONS AND THE LAND USE IN THE DOLINA RZEKI PASLEKI NATURA 2000 SITE"
"222",22,"SMOULDERING FIRE IN A NUTRIENT-LIMITED WETLAND ECOSYSTEM: LONG-LASTING CHANGES IN WATER AND SOIL CHEMISTRY FACILITATE SHRUB EXPANSION INTO A DRAINED BURNED FEN"
"223",23,"SPHAGNUM MAGELLANICUM GROWTH AND PRODUCTIVITY IN CHILEAN ANTHROPOGENIC PEATLANDS"
"224",23,"SAMPLING, HANDLING, AND PREPARATION OF PEAT CORES FROM BOGS: REVIEW OF RECENT PROGRESS AND PERSPECTIVES FOR TRACE ELEMENT RESEARCH"
"225",23,"EFFECTS OF ARCELLA VULGARIS ON MICROBIAL LOOP COMPONENTS OF PEAT POOLS (AN EXPERIMENTAL APPROACH)"
"226",24,"CAN PHOSPHORUS FERTILIZERS SPARINGLY SOLUBLE IN WATER DECREASE PHOSPHORUS LEACHING LOSS FROM AN ACID PEAT SOIL?"
"227",24,"CHANGES IN LEPIDOPTERAN ASSEMBLAGES IN TEMNOSMRECINSKA DOLINA VALLEY (THE HIGH TATRA MTS, SLOVAKIA) OVER THE LAST 55 YEARS"
"228",24,"THE USE OF ION EXCHANGE RESINS TO ASSESS THE CHANGES IN MINERAL ELEMENT AVAILABILITY DURING THE PRODUCTION OF THE CULTIVATED MUSHROOM AGARICUS BISPORUS"
"229",24,"STRATIGRAPHIC AND REGIONAL VARIATION OF THE PETROGRAPHIC AND CHEMICAL-PROPERTIES OF THE TRADEWATER FORMATION COALS AND SURROUNDING ROCKS IN WESTERN KENTUCKY"
"230",24,"COLLAPSE OF PERMAFROST MOUNDS ALONG A SUBARCTIC RIVER OVER THE LAST 100 YEARS (NORTHERN QUEBEC)"
"231",24,"STEREOSELECTIVE DEGRADATION OF THE FENOPROFEN ACYL GLUCURONIDE ENANTIOMERS AND IRREVERSIBLE BINDING TO PLASMA-PROTEIN"
"232",24,"ANNUAL CARBON BALANCE OF A PEATLAND 10 YR FOLLOWING RESTORATION"
"233",24,"HYDROLOGY, SUSPENDED SEDIMENT DYNAMICS AND NUTRIENT LOADING IN LAKE TAKKOBU, A DEGRADING LAKE ECOSYSTEM IN KUSHIRO MIRE, NORTHERN JAPAN"
"234",24,"EVALUATION OF AUTOTHERMAL PEAT PYROLYSIS REALIZATION FOR FUEL PROCESSING TECHNOLOGIES"
"235",24,"IRELAND TO BUILD PEAT-FUELED CFB PLANTS"
"236",24,"MINERALOGICAL AND GEOCHEMICAL FEATURES OF A PEAT DEPOSIT IN THE EUTROPHIC OBSKOYE FEN UNDER ANTHROPOGENIC LOAD (WESTERN SIBERIA)"
"237",24,"EFFECTS OF ANODYNE TREATMENT ON LOCAL BLOOD FLOW AND CUTANEOUS SENSATION OF THE FOOT IN A PATIENT WITH PERIPHERAL NEUROPATHY SECONDARY TO ACROMEGALY"
"238",25,"SPECIES TRAIT SHIFTS IN VEGETATION AND SOIL SEED BANK DURING FEN DEGRADATION"
"239",25,"GREENHOUSE GAS BALANCE OF SPHAGNUM FARMING ON HIGHLY DECOMPOSED PEAT AT FORMER PEAT EXTRACTION SITES"
"240",25,"DEGRADATION POTENTIALS OF DISSOLVED ORGANIC CARBON (DOC) FROM THAWED PERMAFROST PEAT"
"241",26,"HYDROGEOMORPHIC AND COMPOSITIONAL VARIATION AMONG RED MAPLE (ACER RUBRUM) WETLANDS IN SOUTHEASTERN MASSACHUSETTS"
"242",26,"TWELVE WEEKS SUPPLEMENTATION WITH AN EXTENDED-RELEASE CAFFEINE AND ATP-ENHANCING SUPPLEMENT MAY IMPROVE BODY COMPOSITION WITHOUT AFFECTING HEMATOLOGY IN RESISTANCE-TRAINED MEN"
"243",26,"FINE-SCALE DISTRIBUTION OF MOISTURE IN THE SURFACE OF A DEGRADED BLANKET BOG AND ITS EFFECTS ON THE POTENTIAL SPREAD OF SMOULDERING FIRE"
"244",26,"MODELLING THE EFFECTS OF PERMAFROST LOSS ON DISCHARGE FROM A WETLAND-DOMINATED, DISCONTINUOUS PERMAFROST BASIN"
"245",26,"CO2 EMISSION AND ORGANIC CARBON POOLS IN SOILS OF THE NORTHERN TAIGA ECOSYSTEMS OF WESTERN SIBERIA UNDER DIFFERENT GEOCRYOLOGICAL CONDITIONS"
"246",26,"GEOMORPHOLOGICAL MAPS OF IRISH PEAT LANDSLIDES CREATED USING HAND-HELD GPS"
"247",26,"CONTAMINATED SEDIMENT DYNAMICS IN PEATLAND HEADWATER CATCHMENTS"
"248",26,"CONSORTIA OF LOW-ABUNDANCE BACTERIA DRIVE SULFATE REDUCTION-DEPENDENT DEGRADATION OF FERMENTATION PRODUCTS IN PEAT SOIL MICROCOSMS"
"249",26,"GROW - STORE - STEAM - RE-PEAT: REUSE OF SPENT GROWING MEDIA FOR CIRCULAR CULTIVATION OF CHRYSANTHEMUM"
"250",26,"SELECTIVITY AND EFFECTIVENESS OF EXTRACTANTS USED TO RELEASE METALS ASSOCIATED WITH ORGANIC-MATTER"
"251",26,"PTO KINASE BINDS TWO DOMAINS OF AVRPTOB AND ITS PROXIMITY TO THE EFFECTOR E3 LIGASE DETERMINES IF IT EVADES DEGRADATION AND ACTIVATES PLANT IMMUNITY"
"252",26,"THE CLIMATE WARMING EFFECT OF A FEN PEAT MEADOW WITH FLUCTUATING WATER TABLE IS REDUCED BY YOUNG ALDER TREES"
"253",27,"CAN LIMESTONE, STEEL SLAG OR MAN-MADE SORPTION MATERIALS BE USED TO ENHANCE PHOSPHATE-PHOSPHORUS RETENTION IN TREATMENT WETLAND FOR PEAT EXTRACTION RUNOFF WITH LOW PHOSPHOROUS CONCENTRATION?"
"254",27,"EFFECTS OF THE PEAT ACID DIGESTION PROTOCOL ON GEOCHEMICALLY AND MORPHOLOGICALLY DIVERSE TEPHRA DEPOSITS"
"255",27,"FOUR CENTURIES OF PEAT PRODUCTION. PEAT EXTRACTION IN GRONINGEN, FRIESLAND, DRENTHE AND OVERIJSSEL BETWEEN 1550 AND 1950"
"256",27,"THE IMPORTANCE OF THE HYDROLOGICAL PATHWAYS IN EXPORTING NITROGEN FROM GRAZED ARTIFICIALLY DRAINED LAND"
"257",27,"ADSORPTION AND BIOLOGICAL DEGRADATION OF AMMONIUM AND SULFIDE ON PEAT"
"258",27,"METAL DISTRIBUTION AND BINDING IN BALNEOLOGICAL PEATS AND THEIR AQUEOUS EXTRACTS"
"259",28,"COMBINED EFFECTS OF MOLECULAR SIZE AND ELECTROENDOSMOTIC FLOW ON THE CAPILLARY ELECTROPHORETIC BEHAVIOUR OF HUMIC SUBSTANCES"
"260",28,"VARIATIONS IN CO2 EXCHANGE FOR DAIRY FARMS WITH YEAR-ROUND ROTATIONAL GRAZING ON DRAINED PEATLANDS"
"261",28,"USE OF ERGOSTEROL AS AN INDICATOR FOR COLONIZATION OF PEAT-BASED GROWING MEDIA BY SAPROPHYTIC FUNGI"
"262",28,"GREENHOUSE GAS BALANCES OF MANAGED PEATLANDS IN THE NORDIC COUNTRIES -PRESENT KNOWLEDGE AND GAPS"
"263",28,"REDUCING THE CARBON FOOTPRINT OF CANADIAN PEAT EXTRACTION AND RESTORATION"
"264",28,"PRODUCTION OF LIQUID-HYDROCARBON FUELS FROM PEAT"
"265",28,"PORE WATER VELOCITY AND IONIC STRENGTH EFFECTS ON DOC RELEASE FROM PEAT-SAND MIXTURES: RESULTS FROM LABORATORY AND FIELD EXPERIMENTS"
"266",29,"PALEOECOLOGY OF AN INTERGLACIAL PEAT DEPOSIT, NUYAKUK, SOUTHWESTERN ALASKA, USA"
"267",29,"A TOOL FOR MONITORING TRICHODERMA-HARZIANUM .2. THE USE OF A GUS TRANSFORMANT FOR ECOLOGICAL-STUDIES IN THE RHIZOSPHERE"
"268",29,"ASSESSING HABITAT EXPOSURE TO EUTROPHICATION IN RESTORED WETLANDS: MODEL-SUPPORTED EX-ANTE APPROACH TO REWETTING DRAINED MIRES"
"269",29,"INCORPORATION OF ORGANIC RESIDUES TO PEAT-LITE SUBSTRATES FOR PRODUCTION OF IMPATIENS AND GERANIUMS."
"270",29,"THE INVOLVEMENT OF IRON AND ALUMINUM IN THE BONDING OF PHOSPHORUS TO SOIL HUMIC ACID"
"271",30,"SORPTION AND DEGRADATION OF PETROLEUM HYDROCARBONS, POLYCYCLIC AROMATIC HYDROCARBONS, ALKYLPHENOLS, BISPHENOL A AND PHTHALATES IN LANDFILL LEACHATE USING SAND, ACTIVATED CARBON AND PEAT FILTERS"
"272",30,"USE OF REMOTE SENSING TO ANALYSE PEATLAND CHANGES AFTER DRAINAGE FOR PEAT EXTRACTION"
"273",30,"NORTHERN PEATLANDS - ROLE IN THE CARBON-CYCLE AND PROBABLE RESPONSES TO CLIMATIC WARMING"
"274",30,"STUDYING BOUNDARY LAYER METHANE ISOTOPY AND VERTICAL MIXING PROCESSES AT A REWETTED PEATLAND SITE USING AN UNMANNED AIRCRAFT SYSTEM"
"275",30,"AN IR AND GC-MS STUDY OF SUBSTANCES EXTRACTED FROM PEAT"
"276",30,"AN OMBROTROPHIC BOG AS A METHANE RESERVOIR"
"277",30,"IF WE BUILD - THEY MOSTLY COME: PARTIAL FUNCTIONAL RECOVERY BUT PERSISTENT COMPOSITIONAL DIFFERENCES IN WETLAND BEETLE COMMUNITY RESTORATION"
"278",31,"CONTRIBUTION OF ALPHA-AMINO N TO EXTRACTABLE ORGANIC NITROGEN (DON) IN THREE SOIL TYPES FROM THE SCOTTISH UPLANDS"
"279",31,"SPATIAL POTENTIAL FOR PALUDICULTURES TO REDUCE AGRICULTURAL GREENHOUSE GAS EMISSIONS: AN ANALYTIC TOOL"
"280",31,"SUPRAMOLECULAR AGGREGATION OF COLLOIDAL NATURAL ORGANIC MATTER MASKS PRIORITY POLLUTANTS RELEASED IN WATER FROM PEAT SOIL"
"281",31,"SPATIAL HETEROGENEITY OF SOIL PROPERTIES IN RELATION TO MICROTOPOGRAPHY IN A NON-TIDAL REWETTED COASTAL MIRE"
"282",31,"REMOVAL OF 2,4,6-TRICHLOROPHENOL FROM A SOLUTION BY HUMIC ACIDS REPEATEDLY EXTRACTED FROM A PEAT SOIL"
"283",31,"OIL DEGRADATION BY BASIDIOMYCETES IN SOIL AND PEAT AT LOW TEMPERATURES"
"284",31,"THE EFFECT OF FLOODING ON CARBON AND NUTRIENT STANDING STOCKS OF HELOPHYTE BIOMASS IN REWETTED FENS"
"285",31,"LIQUID FUELS FROM CANADIAN PEAT BY THE WATERLOO FAST PYROLYSIS PROCESS"
"286",31,"EFFECTS OF SULFURIC ACID PRETREATMENT AND LIQUID ACIDS PRECIPITATION ON THE STRUCTURE OF FULVIC ACID EXTRACTED FROM PEAT"
"287",32,"EXAMINATION OF SOIL CONTAMINATED BY COAL-LIQUIDS BY SIZE EXCLUSION CHROMATOGRAPHY IN 1-METHYL-2-PYRROLIDINONE SOLUTION TO EVALUATE INTERFERENCE FROM HUMIC AND FULVIC ACIDS AND EXTRACTS FROM PEAT"
"288",32,"PREVENTION OF POSTOPERATIVE ADHESIONS BY ADMINISTRATION OF PEAT AND HUMIC ACIDS"
"289",33,"DEVELOPMENT OF LEAD-210 MEASUREMENT IN PEAT USING POLONIUM EXTRACTION. A PROCEDURAL COMPARISON"
"290",33,"NATIONAL INVENTORIES OF TERRESTRIAL CARBON SOURCES AND SINKS: THE UK EXPERIENCE"
"291",33,"SULPHATE REDUCTION AS A GEOMORPHOLOGICAL AGENT IN TIDAL MARSHES ('GREAT MARSHES' AT BARNSTABLE, CAPE COD, USA)"
"292",33,"LONG-TERM PURIFICATION EFFICIENCY AND FACTORS AFFECTING PERFORMANCE IN PEATLAND-BASED TREATMENT WETLANDS: AN ANALYSIS OF 28 PEAT EXTRACTION SITES IN FINLAND"
"293",33,"CARBON, CATIONS AND CEC: INTERACTIONS AND EFFECTS ON MICROBIAL ACTIVITY IN PEAT"
"294",33,"MAPPING OF PEATLANDS IN THE MOSCOW OBLAST BASED ON HIGH-RESOLUTION REMOTE SENSING DATA"
"295",34,"EVALUATION OF DRAINMOD 6.1 FOR HYDROLOGICAL SIMULATIONS OF PEAT EXTRACTION AREAS IN NORTHERN FINLAND"
"296",34,"A FUNCTIONAL TRAIT APPROACH TO FEN RESTORATION ANALYSIS"
"297",34,"A METHOD FOR EXTRACTING SULFATE FROM SPHAGNUM PEAT"
"298",34,"SATURATED AND UNSATURATED FLOW DYNAMICS IN A FLOODPLAIN WETLAND"
"299",35,"THE EFFECT OF ORGANIC MATTER APPLICATION ON PHOSPHORUS STATUS IN THE CALCAREOUS SOIL"
"300",35,"THAW PROCESSES IN ICE-RICH PERMAFROST LANDSCAPES REPRESENTED WITH LATERALLY COUPLED TILES IN A LAND SURFACE MODEL"
"301",35,"LOW SINUOSITY AND MEANDERING BEDLOAD RIVERS OF THE OKAVANGO FAN -CHANNEL CONFINEMENT BY VEGETATED LEVEES WITHOUT FINE SEDIMENT"
"302",36,"EFFECTS OF FLOODING ON THE AMINO ACID AND CARBOHYDRATE PATTERNS OF PHRAGMITES AUSTRALIS"
"303",36,"LCA CASE STUDY ON LAWN ESTABLISHMENT AND MAINTENANCE WITH VARIOUS PEAT AND COMPOST CONTENTS IN SUBSTRATES"
"304",37,"INFLUENCE OF PHOSPHATE IONS ON BUFFER CAPACITY OF SOIL HUMIC ACIDS"
"305",37,"INHIBITORY EFFECT OF FULVIC ACID EXTRACTED FROM CANADIAN SPHAGNUM PEAT ON CHEMICAL MEDIATOR RELEASE BY RBL-2H3 AND KU812 CELLS"
"306",37,"WATER CHEMISTRY GRADIENT IN A DEGRADED BOG AREA"
"307",37,"IDENTIFICATION OF ORGANIC MATTER FROM PEAT, LEONARDITE AND LIGNITE FERTILISERS USING HUMIFICATION PARAMETERS AND ELECTROFOCUSING"
"308",38,"DEGRADATION OF POLYCYCLIC AROMATIC HYDROCARBONS IN SOIL: THE FENTON REAGENT VERSUS OZONATION"
"309",38,"PEAT HUMIC SUBSTANCES ENRICHED WITH NUTRIENTS FOR AGRICULTURAL APPLICATIONS: COMPETITION BETWEEN NUTRIENTS AND NON-ESSENTIAL METALS PRESENT IN TROPICAL SOILS"
"310",38,"COMPOST AND COMPOST WATER EXTRACT-INDUCED SYSTEMIC ACQUIRED RESISTANCE IN CUCUMBER AND ARABIDOPSIS"
"311",39,"TOXICITY LEVEL FOR PHYTOAVAILABLE ZINC IN COMPOST-PEAT SUBSTRATES"
"312",39,"STIMULATION OF THE ACTIVITY OF MICROORGANISMS BY HUMIN PREPARATIONS IN OIL-POLLUTED SOILS"
"313",40,"ELECTRON MICROSCOPY OF HUMIC ACIDS"
"314",40,"OBTAINING HIGH-QUALITY PLANTING MATERIAL OF FOREST BERRY PLANTS BY CLONAL MICROPROPAGATION FOR RESTORATION OF CUTOVER PEATLANDS"
"315",41,"NOTES ON THE ORIGIN OF INERTINITE MACERALS IN COALS: OBSERVATIONS ON THE IMPORTANCE OF FUNGI IN THE ORIGIN OF MACRINITE"
"316",41,"LIGNITE FROM THE WESTERN COASTAL PLAIN OF SOUTH AFRICA"
"317",41,"VERTICAL STRATIFICATION OF PEATLAND MICROBIAL COMMUNITIES FOLLOWS A GRADIENT OF FUNCTIONAL TYPES ACROSS HUMMOCK-HOLLOW MICROTOPOGRAPHIES"
"318",41,"ANALYSIS OF MACRO- AND TRACE ELEMENTS IN HORTICULTURAL SUBSTRATE BY THE CACL2/DTPA (CAT)-METHOD .10. ALUMINIUM"
"319",42,"LIFE CYCLE ASSESSMENT OF PASSIVELY AERATED COMPOSTING IN GAS-PERMEABLE BAGS OF OLIVE MILL WASTE"
"320",42,"A FRAMEWORK FOR VALUING SPATIALLY TARGETED PEATLAND RESTORATION"
"321",42,"DEGRADATION OF HYDROGEN-SULFIDE BY XANTHOMONAS SP STRAIN DY44 ISOLATED FROM PEAT"
"322",42,"HIGH ARCTIC WETLANDS: THEIR OCCURRENCE, HYDROLOGICAL CHARACTERISTICS AND SUSTAINABILITY"
"323",42,"QINGHAI-TIBETAN PLATEAU PEATLAND SUSTAINABLE UTILIZATION UNDER ANTHROPOGENIC DISTURBANCES AND CLIMATE CHANGE"
"324",42,"TALIKS: A TIPPING POINT IN DISCONTINUOUS PERMAFROST DEGRADATION IN PEATLANDS"
"325",42,"COMBUSTION OF SOLID FUEL IN A VORTEX FURNACE WITH COUNTER-SWIRLING FLOWS"
"326",42,"INFLUENCE OF SOLVENT TREATMENT OF ALKALINE PEAT EXTRACTS ON THE GROWTH AND THE ENZYME-ACTIVITIES OF BACILLUS-SUBTILIS"
"327",42,"HOW HELOPHYTES INFLUENCE THE PHOSPHORUS CYCLE IN DEGRADED INUNDATED PEAT SOILS - IMPLICATIONS FOR FEN RESTORATION"
"328",42,"POTENTIALLY TOXIC METALS IN OMBROTROPHIC PEAT ALONG A 400 KM ENGLISH-SCOTTISH TRANSECT"
"329",43,"EVALUATION OF THE REMOVAL POTENTIAL OF FULVIC ACIDS AFTER ULTRASOUND ASSISTED EXTRACTION OF HUMIC SUBSTANCES FROM PEAT"
"330",43,"FIRE ENHANCES SOLUBILITY OF BIOGENIC SILICA"
"331",44,"INFLUENCE OF HUMIC SUBSTANCES ON THE CORROSION OF THE API 5LX65 STEEL"
"332",44,"TOLERANCE OF NATIVE MAGELLAN FUNGI IN PEAT TO ANTHRACENE AND N-DODECANE FOR POTENTIAL USE IN BIOREMEDIATION"
"333",45,"MOISTURE DYNAMICS AND HYDROPHYSICAL PROPERTIES OF A TRANSPLANTED ACROTELM ON A CUTOVER PEATLAND"
"334",45,"MISSISSIPPIAN (SERPUKHOVIAN; CHESTERIAN STAGE) COALS FROM THE FLUORSPAR DISTRICT, CRITTENDEN AND CALDWELL COUNTIES, KENTUCKY: PETROLOGICAL AND PALYNOLOGICAL COMPOSITIONS AND THEIR INDICATIONS FOR PEAT-PRODUCING ECOSYSTEMS"
"335",45,"SHORT-TERM EFFECTS OF FEN PEATLAND RESTORATION THROUGH THE MOSS LAYER TRANSFER TECHNIQUE ON THE SOIL CO2 AND CH4 EFFLUX"
"336",45,"ANTI-INFLAMMATORY POTENTIAL OF PEAT MOSS EXTRACTS IN LIPOPOLYSACCHARIDE-STIMULATED RAW 264.7 MACROPHAGES"
"337",45,"EFFECT OF WATER TABLE DRAWDOWN ON PEATLAND NUTRIENT DYNAMICS: IMPLICATIONS FOR CLIMATE CHANGE"
"338",46,"ON THE PROBABLE NATURE OF BIOLOGICAL ACTIVITY OF HUMIC SUBSTANCES"
"339",46,"ARTIFICIAL RADIOACTIVITY IN FUEL PEAT AND PEAT FLY-ASH IN FINLAND AFTER THE CHERNOBYL ACCIDENT"
"340",46,"SOURCE AND TRANSFORMATIONS OF LIGNIN IN CAREX-DOMINATED PEAT"
"341",47,"ECOSYSTEM RESILIENCE TO LATE-HOLOCENE CLIMATE CHANGE IN THE UPPER ZAMBEZI VALLEY"
"342",47,"PEAT DECOMPOSITION PROXIES OF ALPINE BOGS ALONG A DEGRADATION GRADIENT"
"343",47,"EFFECT OF PH AND LOADING MANNER ON THE START-UP PERIOD OF PEAT BIOFILTER DEGRADING XYLENE AND TOLUENE MIXTURE"
"344",47,"DRAIN BLOCKING HAS LIMITED SHORT-TERM EFFECTS ON GREENHOUSE GAS FLUXES IN A MOLINIA CAERULEA DOMINATED SHALLOW PEATLAND"
"345",47,"POSTGLACIAL CLIMATE-CHANGE RECORD IN BIOMARKER LIPID COMPOSITIONS OF THE HANI PEAT SEQUENCE, NORTHEASTERN CHINA"
"346",47,"BIOGEOCHEMISTRY OF METALLIFEROUS PEATS: SULFUR SPECIATION AND DEPTH DISTRIBUTIONS OF DSRAB GENES AND CD, FE, MN, S, AND ZN IN SOIL CORES"
"347",47,"INFRARED SPECTRUM STUDIES OF HYDROCARBON GENERATION AND STRUCTURE EVOLUTION OF PEAT SAMPLES DURING PYROLYSIS AND MICROBIAL DEGRADATION"
"348",47,"A CHEMICAL AND THERMAL PRETREATMENT PROCESS FOR THE DEWATERING OF FUEL-GRADE PEAT"
"349",48,"BIODIVERSITY AND BIRD SURVEYS IN FINNISH ENVIRONMENTAL IMPACT ASSESSMENTS AND FOLLOW-UP MONITORING"
"350",48,"EFFECTS OF METHANE FERMENTATION ON SPECTRAL PROPERTIES OF FULVIC ACID EXTRACTED FROM PEAT THROUGH LIQUID ACID PRECIPITATION"
"351",48,"COMPARISON OF CYP1A1 INDUCTION AND GENOTOXICITY IN-VITRO AS INDICATORS OF POTENTIALLY HARMFUL EFFECTS OF ENVIRONMENTAL-SAMPLES"
"352",49,"PHOSPHORUS LOSSES FROM AN ARTIFICIALLY DRAINED RURAL LOWLAND CATCHMENT IN NORTH-EASTERN GERMANY"
"353",49,"PROPERTIES OF FULVIC ACID EXTRACTED FROM EXCESS SLUDGE AND ITS INHIBITING EFFECT ON BETA-HEXOSAMINIDASE RELEASE"
"354",49,"ORGANIC SOILS OF PROJECTED ENVIRONMENTAL AREA OF ""MEADOW NEAR OWCZAR"""
"355",49,"THE ASSESSMENT OF COST OF BIOMASS FROM POST-MINING PEATY LANDS FOR PELLET FABRICATION"
"356",49,"PERMAFROST COVERAGE, WATERSHED AREA AND SEASON CONTROL OF DISSOLVED CARBON AND MAJOR ELEMENTS IN WESTERN SIBERIAN RIVERS"
"357",50,"POLYTRICHUM STRICTUM AS A NURSE-PLANT IN PEATLAND RESTORATION"
"358",50,"COMPOSITIONAL AND SOURCE CHARACTERIZATION OF BASE PROGRESSIVELY EXTRACTED HUMIC ACIDS USING PYROLYTIC GAS CHROMATOGRAPHY MASS SPECTROMETRY"
"359",50,"SPATIAL VARIABILITY OF FLUVIAL BLANKET PEAT EROSION RATES FOR THE 21ST CENTURY MODELLED USING PESERA-PEAT"
"360",50,"PEAT DEPTH AS A CONTROL ON SPHAGNUM MOISTURE STRESS DURING SEASONAL DROUGHT"
"361",51,"GROUNDWATER URANIUM ORIGIN AND FATE CONTROL IN A RIVER VALLEY AQUIFER"
"362",51,"DYNAMICS OF PEAT PLATEAU NEAR THE SOUTHERN BOUNDARY OF THE EAST EUROPEAN PERMAFROST ZONE"
