"","grp","label"
"179",16,"A CARBON BALANCE OF NORWAY: TERRESTRIAL AND AQUATIC CARBON FLUXES"
"180",16,"USING AIRBORNE THERMAL IMAGING DATA TO MEASURE NEAR-SURFACE HYDROLOGY IN UPLAND ECOSYSTEMS"
"181",16,"LANDSCAPE RESISTANCE TO FROG MOVEMENTS"
"182",16,"INNOVATIVE USES OF VEGETATED DRAINAGE DITCHES FOR REDUCING AGRICULTURAL RUNOFF"
"183",16,"CONSERVING BIRDLIFE OF PERUVIAN HIGHLAND BOGS: EFFECTS OF PATCH-SIZE AND HABITAT QUALITY ON SPECIES RICHNESS AND BIRD NUMBERS"
"184",16,"PERFORMANCE INVESTIGATION OF AN ADVANCED TRACKED PRIME MOVER ON THE LOW BEARING SOIL"
"185",16,"IMPLICATIONS OF CHANGING FROM GRAZED OR SEMI-NATURAL VEGETATION TO FORESTRY FOR CARBON STORES AND FLUXES IN UPLAND ORGANO-MINERAL SOILS IN THE UK"
"186",17,"LONG-TERM TRENDS (1975-2014) IN THE CONCENTRATIONS AND EXPORT OF CARBON FROM FINNISH RIVERS TO THE BALTIC SEA: ORGANIC AND INORGANIC COMPONENTS COMPARED"
"187",17,"HOW DOES SPHAGNUM GROWING AFFECT TESTATE AMOEBA COMMUNITIES AND CORRESPONDING PROTOZOIC SI POOLS? RESULTS FROM FIELD ANALYSES IN SW CHINA"
"188",18,"EFFECTS OF ADDING MORAINE SOIL OR SHELL SAND INTO PEAT SOIL ON PHYSICAL PROPERTIES AND GRASS YIELD IN WESTERN NORWAY"
"189",18,"TILLAGE EFFECTS ON PHYSICAL PROPERTIES OF AGRICULTURAL ORGANIC SOILS OF NORTH CENTRAL OHIO"
"190",18,"WATER-TABLE MANAGEMENT IN LOWLAND UK PEAT SOILS AND ITS POTENTIAL IMPACT ON CO2 EMISSION"
"191",18,"ISOLATION AND CHARACTERISATION OF FILAMENTOUS FUNGI FROM ANIMAL AGRICULTURAL FARM SOIL"
"192",18,"CURRENT ADVANCEMENT AND FUTURE PROSPECT OF BIOSORBENTS FOR BIOREMEDIATION"
"193",18,"CLIMATE CHANGE MITIGATION THROUGH LAND USE ON REWETTED PEATLANDS -CROSS-SECTORAL SPATIAL PLANNING FOR PALUDICULTURE IN NORTHEAST GERMANY"
"194",18,"THE LEGUME INOCULANT INDUSTRY AND INOCULANT QUALITY CONTROL IN AUSTRALIA: 1953-2003"
"195",19,"HOLOCENE DRAINAGE SYSTEMS OF THE ENGLISH FENLAND: RODDONS AND THEIR ENVIRONMENTAL SIGNIFICANCE"
"196",19,"REMOVAL OF DISSOLVED ORGANIC CARBON FROM PEAT SWAMP RUNOFF USING ASSORTED TROPICAL AGRICULTURE BIOMASS"
"197",19,"INDUCED PHYTOEXTRACTION/SOIL WASHING OF LEAD USING BIODEGRADAHLE CHELATE AND PERMEAHLE BARRIERS"
"198",19,"MICROBIAL COMMUNITIES, BIOMASS, AND ACTIVITIES IN SOILS AS AFFECTED BY FREEZE THAW CYCLES"
"199",20,"SOIL ORGANIC CARBON CHANGES FOLLOWING WETLAND RESTORATION: A GLOBAL META-ANALYSIS"
"200",20,"PHOSPHORUS RETENTION IN RIPARIAN BUFFERS: REVIEW OF THEIR EFFICIENCY"
"201",20,"THE GLOBAL NITROGEN CYCLE IN THE TWENTY-FIRST CENTURY"
"202",21,"BERRY CULTIVATION IN CUTOVER PEAT LANDS IN ESTONIA: AGRICULTURAL AND ECONOMICAL ASPECTS"
"203",21,"EFFECTIVENESS OF UNFERTILIZED BUFF ER STRIPS FOR REDUCING NITROGEN LOADS FROM AGRICULTURAL LOWLAND TO SURFACE WATERS"
"204",21,"ANALYSIS OF THE GROWTH AND METABOLIC ACTIVITY OF MICROORGANISMS IN SUBSTRATES PREPARED ON THE BASE OF SEWAGE SLUDGES AND THEIR IMPACT ON GROWTH AND FLOWERING OF GARDEN VERBENA"
"205",21,"LARGE DIFFERENCES IN CO2 EMISSIONS FROM TWO DAIRY FARMS ON A DRAINED PEATLAND DRIVEN BY CONTRASTING RESPIRATION RATES DURING SEASONAL DRY CONDITIONS"
"206",21,"METHANE EMISSIONS IN TWO DRAINED PEAT AGRO-ECOSYSTEMS WITH HIGH AND LOW AGRICULTURAL INTENSITY"
"207",21,"TEMPORAL ABIOTIC VARIABILITY STRUCTURES INVERTEBRATE COMMUNITIES IN AGRICULTURAL DRAINAGE DITCHES"
"208",21,"A NEW PROJECT TO MONITOR LAND SUBSIDENCE IN THE NORTHERN VENICE COASTLAND (ITALY)"
"209",21,"FORM OF SR-90 AND CESIUM-137 OCCURRENCE IN FERRUGINOUS HYPERGENIC MINERAL FORMATIONS"
"210",22,"EFFECT OF DIFFERENT SUBSTRATES FOR ORGANIC AGRICULTURE IN SEEDLING DEVELOPMENT OF TRADITIONAL SPECIES OF SOLANACEAE"
"211",22,"IMPACTS OF PHOTOAUTOTROPHIC AND PHOTOMIXOTROPHIC CONDITIONS ON IN VITRO PROPAGATED BILLBERGIA ZEBRINA (BROMELIACEAE)"
"212",22,"PREHARVEST NUTRIENT DEPRIVATION RECONFIGURES NITRATE, MINERAL, AND PHYTOCHEMICAL CONTENT OF MICROGREENS"
"213",23,"RIPARIAN LOWLANDS IN CLAY TILL LANDSCAPES: PART I-HETEROGENEITY OF FLOW PATHS AND WATER BALANCES"
"214",23,"CLIMATE CHANGE, AGRICULTURE AND WETLANDS IN EASTERN EUROPE: VULNERABILITY, ADAPTATION AND POLICY"
"215",23,"BIOMASS YIELD AND GREENHOUSE GAS EMISSIONS FROM A DRAINED FEN PEATLAND CULTIVATED WITH REED CANARY GRASS UNDER DIFFERENT HARVEST AND FERTILIZER REGIMES"
"216",23,"THE INFLUENCE OF LAND USE-IMPACTED TRIBUTARIES ON WATER QUALITY AND PHYTOPLANKTON IN THE MOOI RIVER, NORTH WEST PROVINCE, SOUTH AFRICA"
"217",23,"ORGANO-MINERAL INTERACTIONS INVOLVED IN HERBICIDE SORPTION ON SOIL AMENDED WITH PEATS OF DIFFERENT MATURITY DEGREE"
"218",23,"HOTSPOTS OF GROSS EMISSIONS FROM THE LAND USE SECTOR: PATTERNS, UNCERTAINTIES, AND LEADING EMISSION SOURCES FOR THE PERIOD 2000-2005 IN THE TROPICS"
"219",24,"EVIDENCE AGAINST RECENT CLIMATE-INDUCED DESTABILISATION OF SOIL CARBON FROM C-14 ANALYSIS OF RIVERINE DISSOLVED ORGANIC MATTER"
"220",24,"CONTRIBUTION OF THE SUBSURFACE DRAINAGE SYSTEM IN CHANGING THE NITROGEN SPECIATION OF AN AGRICULTURAL SOIL LOCATED IN A COMPLEX MARSH ENVIRONMENT (FERRARA, ITALY)"
"221",24,"GREENHOUSE GAS EMISSIONS FROM INTENSIVELY MANAGED PEAT SOILS IN AN ARABLE PRODUCTION SYSTEM"
"222",24,"ELEVATED SEDIMENTATION IN LAKE RECORDS LINKED TO AGRICULTURAL ACTIVITIES IN THE ISHIKARI RIVER FLOODPLAIN, NORTHERN JAPAN"
"223",25,"COMPOSITIONAL AND FUNCTIONAL STABILITY OF AEROBIC METHANE CONSUMING COMMUNITIES IN DRAINED AND REWETTED PEAT MEADOWS"
"224",25,"REWETTING IN MEDITERRANEAN RECLAIMED PEATY SOILS AND ITS POTENTIAL FOR PHYTO-TREATMENT USE"
"225",25,"MINERALOGICAL ASSOCIATIONS WITH SOIL CARBON IN MANAGED WETLAND SOILS"
"226",26,"HEAT AS A TRACER TO ESTIMATE DISSOLVED ORGANIC CARBON FLUX FROM A RESTORED WETLAND"
"227",26,"FLUXES OF NITROUS OXIDE AND METHANE ON AN ABANDONED PEAT EXTRACTION SITE: EFFECT OF REED CANARY GRASS CULTIVATION"
"228",26,"COMPARISON OF ENERGY FLUXES BETWEEN AN UNDISTURBED BOG AND AN ADJACENT ABANDONED PEATLAND PASTURE"
"229",26,"MATCHING POLICY AND SCIENCE: RATIONALE FOR THE '4 PER 1000-SOILS FOR FOOD SECURITY AND CLIMATE' INITIATIVE"
