"","grp","keyword"
"1024",2,"gas-transport"
"1025",2,"gas fluxes"
"1026",2,"gases"
"1027",2,"gen. nov."
"1028",2,"global patterns"
"1029",2,"global warming potentials"
"1030",2,"grass"
"1031",2,"greenhouse-gas emission"
"1032",2,"groundwater table"
"1033",2,"growth-responses"
"1034",2,"gully mire"
"1035",2,"hydromorphic soils"
"1036",2,"industrial cutaway peatlands"
"1037",2,"isotope composition"
"1038",2,"juncus-effusus"
"1039",2,"l."
"1040",2,"land-management"
"1041",2,"land-surface scheme"
"1042",2,"latch"
"1043",2,"lignocellulose"
"1044",2,"limiting nutrients"
"1045",2,"littoral-zone"
"1046",2,"long-term measurements"
"1047",2,"matter quality"
"1048",2,"methane exchange"
"1049",2,"methanogen communities"
"1050",2,"methanotrophic bacteria"
"1051",2,"methanotrophs"
"1052",2,"microbial-production"
"1053",2,"microbial biomass c"
"1054",2,"microbial diversity"
"1055",2,"microsites"
"1056",2,"molecular-sieve"
"1057",2,"monoxide"
"1058",2,"mycorrhizal fungi"
"1059",2,"natural-abundance"
"1060",2,"needle"
"1061",2,"northern wetlands"
"1062",2,"nutritional constraints"
"1063",2,"oligotrophic fen"
"1064",2,"oxide emissions"
"1065",2,"oxygen change technique"
"1066",2,"passive sampling method"
"1067",2,"pcr amplification"
"1068",2,"peat extraction"
"1069",2,"peat soil"
"1070",2,"peat swamp forest"
"1071",2,"pennine blanket bog"
"1072",2,"photochemical production"
"1073",2,"photosynthate"
"1074",2,"phragmites"
"1075",2,"phylogenetic analysis"
"1076",2,"phytoplankton production"
"1077",2,"phytosociology"
"1078",2,"pine forest"
"1079",2,"pine plantations"
"1080",2,"polymerase chain-reaction"
"1081",2,"poor fen"
"1082",2,"predict"
"1083",2,"reflectance"
"1084",2,"reservoirs"
"1085",2,"resolution"
"1086",2,"rewetting frequency"
"1087",2,"rice field soil"
"1088",2,"river delta"
"1089",2,"root production"
"1090",2,"scots pine litter"
"1091",2,"sedge fen"
"1092",2,"shallow sandy aquifer"
"1093",2,"site preference"
"1094",2,"snow manipulation"
"1095",2,"sp. nov."
"1096",2,"state c-13 nmr"
"1097",2,"stream network"
"1098",2,"sub-arctic fen"
"1099",2,"surface peat"
"1100",2,"swedish raised bog"
"1101",2,"table draw-down"
"1102",2,"table level"
"1103",2,"tallgrass prairie"
"1104",2,"temperate bog"
"1105",2,"temperate forest"
"1106",2,"temperate grassland"
"1107",2,"transform infrared-spectroscopy"
"1108",2,"west european mires"
"1109",2,"wet grasslands"
"1110",2,"abiotic factors"
"1111",2,"abiotic immobilization"
"1112",2,"aboveground biomass"
"1113",2,"acidic sphagnum peat"
"1114",2,"acidiphilic methanogen"
"1115",2,"acidophilic bacterium"
"1116",2,"active methanotrophic community"
"1117",2,"active rhizosphere microorganisms"
"1118",2,"aeration"
"1119",2,"aerobic decomposers"
"1120",2,"agricultural ecosystems"
"1121",2,"air co2 enrichment"
"1122",2,"alaskan tussock tundra"
"1123",2,"allocation patterns"
"1124",2,"alternative electron-acceptors"
"1125",2,"amendment"
"1126",2,"ammonia-oxidizing archaea"
"1127",2,"ammonia oxidizer"
"1128",2,"ammonia volatilization"
"1129",2,"angustifolia"
"1130",2,"angustifolia l"
"1131",2,"animal manures"
"1132",2,"annual carbon"
"1133",2,"annual co2 exchange"
"1134",2,"annual cycle"
"1135",2,"annual sums"
"1136",2,"aqueous samples"
"1137",2,"arable crops"
"1138",2,"assimilation"
"1139",2,"atmosphere exchange"
"1140",2,"atmosphere gas-exchange"
"1141",2,"atmospheric impact"
"1142",2,"australian vegetation fires"
"1143",2,"barley"
"1144",2,"basal stem rot"
"1145",2,"bayesian calibration"
"1146",2,"benthic microalgae"
"1147",2,"biodiversity loss"
"1148",2,"biogeochemical gradients"
"1149",2,"biogeochemistry model"
"1150",2,"biomass turnover rates"
"1151",2,"blanket-peat"
"1152",2,"blanket bog peat"
"1153",2,"bog development"
"1154",2,"bog growth"
"1155",2,"boreal north-america"
"1156",2,"breakdown"
"1157",2,"bubbles"
"1158",2,"c-14 age"
"1159",2,"caerulea"
"1160",2,"canadian peat extraction"
"1161",2,"carbon-dioxide dynamics"
"1162",2,"carbon mitigation"
"1163",2,"carbon stock"
"1164",2,"carbon use efficiency"
"1165",2,"carex"
"1166",2,"carex-lasiocarpa"
"1167",2,"catch crops"
"1168",2,"cattle slurry"
"1169",2,"cellulose"
"1170",2,"central alberta"
"1171",2,"ch4 exchange"
"1172",2,"chamber"
"1173",2,"chamber measurements"
"1174",2,"chamber methods"
"1175",2,"chloroform fumigation"
"1176",2,"cladina-stellaris"
"1177",2,"climate system"
"1178",2,"climatic controls"
"1179",2,"closed-chamber"
"1180",2,"closed-path"
"1181",2,"co-digestion"
"1182",2,"co2 evolution"
"1183",2,"co2 sink"
"1184",2,"coenzyme-m"
"1185",2,"cold-season"
"1186",2,"combustion based system"
"1187",2,"community analysis"
"1188",2,"community characteristics"
"1189",2,"complete nitrification"
"1190",2,"conservation practice"
"1191",2,"constructed wetland"
"1192",2,"continuous record"
"1193",2,"convective throughflow"
"1194",2,"cores"
"1195",2,"covariance"
"1196",2,"cover change"
"1197",2,"cropland expansion"
"1198",2,"current state"
"1199",2,"cycles"
"1200",2,"deep"
"1201",2,"denitrification decomposition model"
"1202",2,"density fractions"
"1203",2,"desiccation-tolerance"
"1204",2,"diameter"
"1205",2,"different land-use"
"1206",2,"differential response"
"1207",2,"differential thermal-analysis"
"1208",2,"diffusion"
"1209",2,"digital repeat photography"
"1210",2,"dioxide flux"
"1211",2,"dioxide production"
"1212",2,"dndc model"
"1213",2,"drained peat soils"
"1214",2,"dwarf shrubs"
"1215",2,"ecoenzymatic stoichiometry"
"1216",2,"ecological processes"
"1217",2,"ecosystem co2 production"
"1218",2,"ecosystem components"
"1219",2,"eddy-correlation"
"1220",2,"eddy-covariance measurements"
"1221",2,"elaeis-guineensis jacq"
"1222",2,"elevated carbon-dioxide"
"1223",2,"emergent aquatic macrophytes"
"1224",2,"emission processes"
"1225",2,"energy-balance closure"
"1226",2,"energy-exchange"
"1227",2,"environmental-impact"
"1228",2,"environmental controls"
"1229",2,"environmental stewardship"
"1230",2,"eriophorum"
"1231",2,"european grasslands"
"1232",2,"european soils"
"1233",2,"european tundra"
"1234",2,"everglades agricultural area"
"1235",2,"extensively managed grassland"
"1236",2,"fatty-acids"
"1237",2,"fe(iii) oxide"
"1238",2,"feasibility"
"1239",2,"fen ecosystem"
"1240",2,"fermentation"
"1241",2,"fertilized grassland"
"1242",2,"field-measurements"
"1243",2,"field conditions"
"1244",2,"fir forest"
"1245",2,"flux chambers"
"1246",2,"flux evidence"
"1247",2,"food security"
"1248",2,"forested peatland"
"1249",2,"fossil"
"1250",2,"fresh-water marshes"
"1251",2,"fuel properties"
"1252",2,"functional types"
"1253",2,"fungal communities"
"1254",2,"fungal denitrification"
"1255",2,"gas-bubbles"
"1256",2,"gas budget"
"1257",2,"gaseous nitrogen"
"1258",2,"gaseous nitrogen-oxides"
"1259",2,"gene diversity"
"1260",2,"ghg flux"
"1261",2,"global carbon-cycle"
"1262",2,"global climate-change"
"1263",2,"glucose"
"1264",2,"glutinosa l. gaertn."
"1265",2,"grassland-ecosystems"
"1266",2,"grassland soil"
"1267",2,"great hingan mountains"
"1268",2,"greenhouse-gas exchange"
"1269",2,"gross primary production"
"1270",2,"ground carbon"
"1271",2,"growth-form"
"1272",2,"habitat specialists"
"1273",2,"heat"
"1274",2,"holocene carbon accumulation"
"1275",2,"holocene environmental-change"
"1276",3,"dynamics"
"1277",3,"carbon"
"1278",3,"organic-matter"
"1279",3,"forest"
"1280",3,"dissolved organic-matter"
"1281",3,"mineralization"
"1282",3,"sediments"
"1283",3,"groundwater"
"1284",3,"ecosystems"
"1285",3,"fresh-water"
"1286",3,"iron"
"1287",3,"adsorption"
"1288",3,"sorption"
"1289",3,"pore-water"
"1290",3,"reduction"
"1291",3,"removal"
"1292",3,"forest soils"
"1293",3,"nitrogen mineralization"
"1294",3,"plants"
"1295",3,"mobilization"
"1296",3,"evolution"
"1297",3,"nitrate"
"1298",3,"carbon-cycle"
"1299",3,"fire"
"1300",3,"rates"
"1301",3,"ammonium"
"1302",3,"fractionation"
"1303",3,"speciation"
"1304",3,"substances"
"1305",3,"phosphate"
"1306",3,"sulfate"
"1307",3,"metals"
"1308",3,"ph"
"1309",3,"constructed wetlands"
"1310",3,"fresh-water wetlands"
"1311",3,"humic acids"
"1312",3,"microbial activity"
"1313",3,"basin"
"1314",3,"fractions"
"1315",3,"leaf-litter"
"1316",3,"transformation"
"1317",3,"availability"
"1318",3,"complexation"
"1319",3,"mobility"
"1320",3,"natural organic-matter"
"1321",3,"trace-metals"
"1322",3,"environment"
"1323",3,"enzyme-activities"
"1324",3,"humic-acid"
"1325",3,"marine"
"1326",3,"mechanisms"
"1327",3,"profiles"
"1328",3,"salinity"
"1329",3,"copper"
"1330",3,"nutrient dynamics"
"1331",3,"sulfur"
"1332",3,"waste-water"
"1333",3,"acids"
"1334",3,"fulvic-acid"
"1335",3,"sea-level rise"
"1336",3,"toxicity"
"1337",3,"binding"
"1338",3,"community composition"
"1339",3,"mass-spectrometry"
"1340",3,"nutrient release"
"1341",3,"organic-matter decomposition"
"1342",3,"phosphorus retention"
"1343",3,"plant-growth"
"1344",3,"amino-acids"
"1345",3,"isotopic composition"
"1346",3,"kinetics"
"1347",3,"methanogenesis"
"1348",3,"patterned mires"
"1349",3,"performance"
"1350",3,"roots"
"1351",3,"sphagnum peat"
"1352",3,"atrazine"
"1353",3,"big run bog"
"1354",3,"cs-137"
"1355",3,"dissolved carbon"
"1356",3,"electron-acceptors"
"1357",3,"elements"
"1358",3,"fertilizer application"
"1359",3,"fulvic-acids"
"1360",3,"microorganisms"
"1361",3,"pesticides"
"1362",3,"transformations"
"1363",3,"attenuation"
"1364",3,"biodegradation"
"1365",3,"boreal lake"
"1366",3,"contamination"
"1367",3,"cu"
"1368",3,"ferric iron"
"1369",3,"forms"
"1370",3,"fresh-water wetland"
"1371",3,"heathland"
"1372",3,"matter decomposition"
"1373",3,"nitrate removal"
"1374",3,"northern finland"
"1375",3,"organic-compounds"
"1376",3,"particles"
"1377",3,"pb"
"1378",3,"phosphate release"
"1379",3,"plantations"
"1380",3,"polycyclic aromatic-hydrocarbons"
"1381",3,"ratios"
"1382",3,"shallow"
"1383",3,"amendments"
"1384",3,"anaerobic methane oxidation"
"1385",3,"aqueous-solution"
"1386",3,"bacterial community"
"1387",3,"biogeochemical processes"
"1388",3,"bog lake"
"1389",3,"coastal"
"1390",3,"contaminated soils"
"1391",3,"delta-c-13"
"1392",3,"diurnal-variations"
"1393",3,"environments"
"1394",3,"herbicides"
"1395",3,"immobilization"
"1396",3,"mass-loss"
"1397",3,"mitigation"
"1398",3,"mountain stream"
"1399",3,"napropamide"
"1400",3,"nitrogen-fixation"
"1401",3,"ratio"
"1402",3,"saltwater intrusion"
"1403",3,"southeastern labrador"
"1404",3,"stabilization"
"1405",3,"state"
"1406",3,"stoichiometry"
"1407",3,"wetland soils"
"1408",3,"acetylene"
"1409",3,"acid-mine drainage"
"1410",3,"allochthonous carbon"
"1411",3,"aquatic colloids"
"1412",3,"changing climate"
"1413",3,"charcoal"
"1414",3,"chemicals"
"1415",3,"chloride"
"1416",3,"co2 production"
"1417",3,"coal"
"1418",3,"combustion"
"1419",3,"complexes"
"1420",3,"contaminants"
"1421",3,"daphnia-magna"
"1422",3,"desorption"
"1423",3,"discrimination"
"1424",3,"eutrophic lake"
"1425",3,"excitation-emission matrix"
"1426",3,"fe(iii)"
"1427",3,"fen soils"
"1428",3,"fenton reaction"
"1429",3,"ferrihydrite"
"1430",3,"forest-fires"
"1431",3,"fumigation"
"1432",3,"global distribution"
"1433",3,"goethite"
"1434",3,"gut"
"1435",3,"humic river"
"1436",3,"hydrogen-peroxide"
"1437",3,"inhibition"
"1438",3,"ion binding"
"1439",3,"iron-oxides"
"1440",3,"irrigation"
"1441",3,"manganese"
"1442",3,"mass"
"1443",3,"mine drainage"
"1444",3,"new-brunswick"
"1445",3,"nitrate reduction"
"1446",3,"nmr"
"1447",3,"oligochaeta"
"1448",3,"oxide"
"1449",3,"pb-210"
"1450",3,"pollutants"
"1451",3,"polychlorinated-biphenyls"
"1452",3,"resolution mass-spectrometry"
"1453",3,"restored bog"
"1454",3,"sand"
"1455",3,"south florida"
"1456",3,"stable-isotope analysis"
"1457",3,"stratigraphy"
"1458",3,"topsoil removal"
"1459",3,"treatment system"
"1460",3,"water repellency"
"1461",3,"west-virginia"
"1462",3,"zone"
"1463",3,"2 grassland soils"
"1464",3,"acid-volatile sulfide"
"1465",3,"acute toxicity"
"1466",3,"adsorption characteristics"
"1467",3,"aggregation"
"1468",3,"altered wetland"
"1469",3,"architecture"
"1470",3,"arctic soils"
"1471",3,"aromatic-amines"
"1472",3,"atmospheric pb"
"1473",3,"baltic sea"
"1474",3,"biogenic gas-bubbles"
"1475",3,"brown coals"
"1476",3,"ca"
"1477",3,"chesapeake bay"
"1478",3,"chlorpyrifos"
"1479",3,"chromium"
"1480",3,"clay"
"1481",3,"coastal wetlands"
"1482",3,"colloidal iron"
"1483",3,"competitive adsorption"
"1484",3,"constituents"
"1485",3,"cultivars"
"1486",3,"diagenesis"
"1487",3,"dissolved iron"
"1488",3,"early diagenesis"
"1489",3,"enzymatic latch"
"1490",3,"forested wetland"
"1491",3,"france"
"1492",3,"fungicides"
"1493",3,"gibbsite"
"1494",3,"grassland soils"
"1495",3,"heath"
"1496",3,"hydrogeochemistry"
"1497",3,"image-analysis"
"1498",3,"interface"
"1499",3,"internal eutrophication"
"1500",3,"ion-cyclotron-resonance"
"1501",3,"ions"
"1502",3,"isotope depth profiles"
"1503",3,"leaves"
"1504",3,"level rise"
"1505",3,"ligand-exchange"
"1506",3,"low-cost"
"1507",3,"marine sediment"
"1508",3,"matter dom"
"1509",3,"matter mineralization"
"1510",3,"mechanism"
"1511",3,"members"
"1512",3,"metal removal"
"1513",3,"methyl-mercury"
"1514",3,"methylation"
"1515",3,"microbial reduction"
"1516",3,"minerals"
"1517",3,"mulch"
"1518",3,"n-15"
"1519",3,"n-15 natural-abundance"
"1520",3,"naphthenic acids"
"1521",3,"ni"
"1522",3,"nitrate-reducing bacteria"
"1523",3,"nitrogen isotopes"
"1524",3,"nmr-spectroscopy"
"1525",3,"paddy soils"
"1526",3,"pahs"
"1527",3,"paleogeography"
"1528",3,"partition-coefficients"
"1529",3,"peat bog profiles"
"1530",3,"perch perca-flavescens"
"1531",3,"phosphorus concentrations"
"1532",3,"phosphorus fractions"
"1533",3,"phosphorus mineralization"
"1534",3,"phytoplankton growth"
"1535",3,"pyrolysis"
"1536",3,"rainbow-trout"
"1537",3,"redox processes"
"1538",3,"salt-marsh sediments"
"1539",3,"shallow groundwater"
"1540",3,"shoot biomass"
"1541",3,"simulation-model"
"1542",3,"spectra"
"1543",3,"stable isotopes"
"1544",3,"stream chemistry"
"1545",3,"submersed macrophytes"
"1546",3,"sulfur deposition"
"1547",3,"treatment-plant"
"1548",3,"urine"
"1549",3,"waste-water treatment"
"1550",3,"water-use efficiency"
"1551",3,"whole-lake"
"1552",3,"wood"
"1553",3,"zone hydrology"
"1554",3,"2 intensities"
"1555",3,"3,4-dichloroaniline"
"1556",3,"aboveground productivity"
"1557",3,"accretion rates"
"1558",3,"acetylene inhibition"
"1559",3,"acid forest soil"
"1560",3,"acidobacteria"
"1561",3,"acidophilic protozoan"
"1562",3,"adsorption-desorption"
"1563",3,"agricultural nitrogen"
"1564",3,"alaskan tundra"
"1565",3,"aliphatic-hydrocarbons"
"1566",3,"alkaline-phosphatase activity"
"1567",3,"ams facility"
"1568",3,"anaerobic decomposition"
"1569",3,"anaerobic lake-sediments"
"1570",3,"analytical pyrolysis"
"1571",3,"annual emissions"
"1572",3,"antioxidant activity relationships"
"1573",3,"antioxidant properties"
"1574",3,"appalachian peatlands"
"1575",3,"aquatic biota"
"1576",3,"aquifer heterogeneity"
"1577",3,"aquifers"
"1578",3,"arable soil"
"1579",3,"archaeological iron"
"1580",3,"arctic tundra soils"
"1581",3,"area index"
"1582",3,"aromatic-hydrocarbons"
"1583",3,"arsenic mobilization"
"1584",3,"arsenic oxidation"
"1585",3,"avulsion"
"1586",3,"b radiation"
"1587",3,"bacterial sulfate reduction"
"1588",3,"bag index"
"1589",3,"beaver pond"
"1590",3,"belgium"
"1591",3,"bermudagrass"
"1592",3,"biochars"
"1593",3,"biodegradation tests"
"1594",3,"biomarkers"
"1595",3,"biosorption"
"1596",3,"biotite"
"1597",3,"black tea"
"1598",3,"boundary-conditions"
"1599",3,"buffer zone"
"1600",3,"bulk deposition"
"1601",3,"c-13 abundance"
"1602",3,"c-14-labeled glucose"
"1603",3,"c dynamics"
"1604",3,"cadmium-binding"
"1605",3,"calcareous soils"
"1606",3,"canadian forests"
"1607",3,"cape-cod"
"1608",3,"capillary electrophoresis"
"1609",3,"carnoules"
"1610",3,"casts"
"1611",3,"catchment underlain"
"1612",3,"cdom"
"1613",3,"cenozoic glaciation"
"1614",3,"central british-columbia"
"1615",3,"chalk catchment"
"1616",3,"charcoal reflectance"
"1617",3,"chlorosis"
"1618",3,"chromate retention mechanisms"
"1619",3,"clark fork river"
"1620",3,"coagulation-flocculation process"
"1621",3,"coal-mine"
"1622",3,"coastal marsh"
"1623",3,"complex oxidation"
"1624",3,"condensation products"
"1625",3,"coniferous forest soils"
"1626",3,"conservation tillage"
"1627",3,"copper toxicity"
"1628",3,"coverage"
"1629",3,"creek research basin"
"1630",3,"critical zone"
"1631",3,"curvature"
"1632",3,"dairy"
"1633",3,"dajiuhu"
"1634",3,"deep pore waters"
"1635",3,"dehalogenation"
"1636",3,"delaware estuary"
"1637",3,"depletion"
"1638",3,"desiccation"
"1639",3,"dgt"
"1640",3,"diffraction"
"1641",3,"diffuse"
"1642",3,"diffuse phosphorus pollution"
"1643",3,"diffusive gradients"
"1644",3,"dinitrogen"
"1645",3,"dioxide exchanges"
"1646",3,"dissociation kinetics"
"1647",3,"dissolved humic substances"
"1648",3,"dissolved substances"
"1649",3,"drained organic soils"
"1650",3,"early holocene history"
"1651",3,"earthworm species oligochaeta"
"1652",3,"east-africa"
"1653",3,"ecological responses"
"1654",3,"ecosystem development"
"1655",3,"edge xanes spectroscopy"
"1656",3,"electrophoresis"
"1657",3,"examples"
"1658",3,"exclusion chromatography"
"1659",3,"extinctions"
"1660",3,"extractable iron"
"1661",3,"extreme-weather"
"1662",3,"fagus-sylvatica"
"1663",3,"fe(iii) reduction"
"1664",3,"fecal pellets"
"1665",3,"feldspars"
"1666",3,"ferrous iron"
"1667",3,"fire severity"
"1668",3,"fish gills"
"1669",3,"flammability"
"1670",3,"florida coastal everglades"
"1671",3,"fluorescein diacetate hydrolysis"
"1672",3,"forest-fire"
"1673",3,"forest types"
"1674",3,"forming environments"
"1675",3,"formulas"
"1676",3,"fresh-water lens"
"1677",3,"fruit yield"
"1678",3,"ftir"
"1679",3,"fumigation-extraction method"
"1680",3,"functional-properties"
"1681",3,"gallic acid"
"1682",3,"gaseous mercury"
"1683",3,"gel-permeation chromatography"
"1684",3,"genotypes"
"1685",3,"geochemical cycle"
"1686",3,"geology"
"1687",3,"geomorphic response"
"1688",3,"granular activated carbon"
"1689",3,"great-salt-lake"
"1690",3,"greenhouse-gas production"
"1691",3,"gross nitrogen transformations"
"1692",3,"groundwater contributions"
"1693",3,"growing-season"
"1694",3,"growth-promoting rhizobacteria"
"1695",3,"gurbantunggut desert"
"1696",3,"h-3 leucine"
"1697",3,"habitation"
"1698",3,"halophytes"
"1699",3,"heavy-metal immobilization"
"1700",3,"heavy-metal removal"
"1701",3,"hedley fractionation"
"1702",3,"high turbidity"
"1703",4,"vegetation"
"1704",4,"restoration"
"1705",4,"bog"
"1706",4,"drainage"
"1707",4,"management"
"1708",4,"impact"
"1709",4,"wetlands"
"1710",4,"diversity"
"1711",4,"sphagnum"
"1712",4,"hydraulic conductivity"
"1713",4,"flow"
"1714",4,"hydrology"
"1715",4,"patterns"
"1716",4,"model"
"1717",4,"wetland"
"1718",4,"biodiversity"
"1719",4,"communities"
"1720",4,"canada"
"1721",4,"conservation"
"1722",4,"impacts"
"1723",4,"groundwater-flow"
"1724",4,"moisture"
"1725",4,"regeneration"
"1726",4,"ecology"
"1727",4,"forestry"
"1728",4,"netherlands"
"1729",4,"plant"
"1730",4,"species richness"
"1731",4,"landscape"
"1732",4,"eutrophication"
"1733",4,"indicators"
"1734",4,"raised bog"
"1735",4,"lost river peatland"
"1736",4,"northern minnesota"
"1737",4,"carbon loss"
"1738",4,"field"
"1739",4,"physical-properties"
"1740",4,"quebec"
"1741",4,"water-content"
"1742",4,"discoloration"
"1743",4,"fens"
"1744",4,"gradients"
"1745",4,"mire"
"1746",4,"blanket bog"
"1747",4,"holocene"
"1748",4,"models"
"1749",4,"surface"
"1750",4,"behavior"
"1751",4,"community"
"1752",4,"storage"
"1753",4,"disturbance"
"1754",4,"plant-communities"
"1755",4,"solute transport"
"1756",4,"assemblages"
"1757",4,"gradient"
"1758",4,"populations"
"1759",4,"subsidence"
"1760",4,"water storage"
"1761",4,"abundance"
"1762",4,"dispersal"
"1763",4,"drained pine mires"
"1764",4,"ecosystem services"
"1765",4,"habitat"
"1766",4,"history"
"1767",4,"raised bogs"
"1768",4,"scale"
"1769",4,"area"
"1770",4,"blocking"
"1771",4,"evaporation"
"1772",4,"pathways"
"1773",4,"size"
"1774",4,"calibration"
"1775",4,"cutover bog"
"1776",4,"prediction"
"1777",4,"succession"
"1778",4,"wetland restoration"
"1779",4,"age"
"1780",4,"bryophytes"
"1781",4,"bulk-density"
"1782",4,"cutover peatlands"
"1783",4,"ground-penetrating radar"
"1784",4,"moorland"
"1785",4,"uncertainty"
"1786",4,"artificial-drainage"
"1787",4,"density"
"1788",4,"ecological restoration"
"1789",4,"germination"
"1790",4,"identification"
"1791",4,"infiltration"
"1792",4,"movement"
"1793",4,"population"
"1794",4,"reconstruction"
"1795",4,"simulation"
"1796",4,"systems"
"1797",4,"consequences"
"1798",4,"framework"
"1799",4,"macroinvertebrates"
"1800",4,"mined peatlands"
"1801",4,"organic-carbon loss"
"1802",4,"peatland restoration"
"1803",4,"record"
"1804",4,"richness"
"1805",4,"survival"
"1806",4,"upland peatlands"
"1807",4,"western canada"
"1808",4,"abandoned cutover bog"
"1809",4,"ditches"
"1810",4,"dual-porosity"
"1811",4,"limitation"
"1812",4,"pollen"
"1813",4,"pore-size"
"1814",4,"revegetation"
"1815",4,"rhizopoda"
"1816",4,"bacterial"
"1817",4,"banks"
"1818",4,"cattle"
"1819",4,"conductivity"
"1820",4,"connectivity"
"1821",4,"design"
"1822",4,"drainage ditches"
"1823",4,"europe"
"1824",4,"fine sediment"
"1825",4,"fragmentation"
"1826",4,"germany"
"1827",4,"heat-flux"
"1828",4,"hydraulic-properties"
"1829",4,"marsh"
"1830",4,"microtopography"
"1831",4,"natural revegetation"
"1832",4,"peat bogs"
"1833",4,"pools"
"1834",4,"rich fens"
"1835",4,"southern quebec"
"1836",4,"species-diversity"
"1837",4,"stocks"
"1838",4,"tolerance"
"1839",4,"usa"
"1840",4,"amphibians"
"1841",4,"bog pools"
"1842",4,"ditch blocking"
"1843",4,"eastern canada"
"1844",4,"ecological gradients"
"1845",4,"efficiency"
"1846",4,"energy"
"1847",4,"fe"
"1848",4,"ground-water"
"1849",4,"leaf-area"
"1850",4,"light"
"1851",4,"macrophytes"
"1852",4,"meadows"
"1853",4,"moss"
"1854",4,"nutrient availability"
"1855",4,"peat areas"
"1856",4,"ponds"
"1857",4,"porous-media"
"1858",4,"precipitation chemistry"
"1859",4,"rich fen"
"1860",4,"salt-marsh"
"1861",4,"selection"
"1862",4,"shallow lakes"
"1863",4,"sphagnum regeneration"
"1864",4,"spontaneous revegetation"
"1865",4,"strategies"
"1866",4,"time-domain reflectometry"
"1867",4,"vegetation dynamics"
"1868",4,"vegetation succession"
"1869",4,"water-table depth"
"1870",4,"blanket mire"
"1871",4,"colonization"
"1872",4,"colorado"
"1873",4,"environmental gradients"
"1874",4,"habitats"
"1875",4,"heather moorland"
"1876",4,"hillslope"
"1877",4,"macroinvertebrate assemblages"
"1878",4,"newfoundland"
"1879",4,"north"
"1880",4,"products"
"1881",4,"protozoa"
"1882",4,"region"
"1883",4,"rise"
"1884",4,"services"
"1885",4,"shifts"
"1886",4,"shrinkage"
"1887",4,"soil pipes"
"1888",4,"species traits"
"1889",4,"stress"
"1890",4,"testate amebas protozoa"
"1891",4,"valuation"
"1892",4,"vegetation patterns"
"1893",4,"water-flow"
"1894",4,"zoige peatland"
"1895",4,"accretion"
"1896",4,"anisotropy"
"1897",4,"arctic coastal-plain"
"1898",4,"balances"
"1899",4,"bare peat"
"1900",4,"beta-diversity"
"1901",4,"bog peat"
"1902",4,"bromide"
"1903",4,"capercaillie"
"1904",4,"coast"
"1905",4,"coleoptera"
"1906",4,"common reed"
"1907",4,"compaction"
"1908",4,"consolidation"
"1909",4,"cutover peatland"
"1910",4,"database"
"1911",4,"deformation"
"1912",4,"depth-related heterogeneity"
"1913",4,"distributions"
"1914",4,"ellenberg indicator values"
"1915",4,"enzyme"
"1916",4,"events"
"1917",4,"extinction"
"1918",4,"features"
"1919",4,"fen meadows"
"1920",4,"fluctuations"
"1921",4,"heterogeneity"
"1922",4,"holocene climate"
"1923",4,"hydrological properties"
"1924",4,"indicator values"
"1925",4,"invertebrate communities"
"1926",4,"lake-agassiz peatlands"
"1927",4,"land subsidence"
"1928",4,"landscapes"
"1929",4,"long-term drainage"
"1930",4,"migration"
"1931",4,"molinia-caerulea"
"1932",4,"multivariate-analysis"
"1933",4,"north york moors"
"1934",4,"northeast germany"
"1935",4,"nutrient removal"
"1936",4,"ombrotrophic peatlands"
"1937",4,"paired catchment"
"1938",4,"pedotransfer functions"
"1939",4,"plant-species richness"
"1940",4,"plant traits"
"1941",4,"poland"
"1942",4,"polytrichum-strictum"
"1943",4,"pressure"
"1944",4,"rana-temporaria"
"1945",4,"range"
"1946",4,"regression"
"1947",4,"remains"
"1948",4,"saturated hydraulic conductivity"
"1949",4,"seed dispersal"
"1950",4,"shear-strength"
"1951",4,"soil organic-carbon"
"1952",4,"sp-nov"
"1953",4,"species-richness"
"1954",4,"species composition"
"1955",4,"sphagnum moss"
"1956",4,"sphagnum recolonization"
"1957",4,"spores"
"1958",4,"success"
"1959",4,"table depth"
"1960",4,"thaw lakes"
"1961",4,"time"
"1962",4,"transport-properties"
"1963",4,"unsaturated hydraulic conductivity"
"1964",4,"values"
"1965",4,"vegetation composition"
"1966",4,"vegetation structure"
"1967",4,"wales"
"1968",4,"water management"
"1969",4,"aapa mires"
"1970",4,"accuracy"
"1971",4,"agricultural land"
"1972",4,"agricultural landscapes"
"1973",4,"algae"
"1974",4,"aquatic macroinvertebrates"
"1975",4,"aquatic macrophytes"
"1976",4,"arbuscular mycorrhizal fungi"
"1977",4,"arvalis"
"1978",4,"assembly rules"
"1979",4,"bank"
"1980",4,"barrier"
"1981",4,"beaver"
"1982",4,"benefits"
"1983",4,"benthic diatoms"
"1984",4,"biotic index"
"1985",4,"birds"
"1986",4,"blanket-bog"
"1987",4,"bog-fen complex"
"1988",4,"boreal wetland"
"1989",4,"breeding success"
"1990",4,"britain"
"1991",4,"bryophyte"
"1992",4,"calcareous grasslands"
"1993",4,"canadian wetland hydrology"
"1994",4,"canonical correspondence-analysis"
"1995",4,"carex dominated fen"
"1996",4,"checklist"
"1997",4,"clay soil"
"1998",4,"climate changes"
"1999",4,"columns"
"2000",4,"compressibility"
"2001",4,"conceptual-model"
"2002",4,"conductance"
"2003",4,"constraints"
"2004",4,"continuity"
"2005",4,"corridors"
