"","grp","label"
"177",15,"EXPERIMENTAL INVESTIGATION OF THE PREDICTIVE CAPABILITIES OF DATA DRIVEN MODELING TECHNIQUES IN HYDROLOGY - PART 2: APPLICATION"
"178",15,"SOLUTE TRANSPORT AND STORAGE MECHANISMS IN WETLANDS OF THE EVERGLADES, SOUTH FLORIDA"
"179",15,"DEVELOPING NEW POTTING MIXES WITH SPHAGNUM FIBERS"
"180",16,"ECOSYSTEM CONTROL OVER TEMPERATURE AND ENERGY FLUX IN NORTHERN PEATLANDS"
"181",16,"SHRUB CHANGES WITH PROXIMITY TO ANTHROPOGENIC DISTURBANCE IN BOREAL WETLANDS DETERMINED USING BI-TEMPORAL AIRBORNE LIDAR IN THE OIL SANDS REGION, ALBERTA CANADA"
"182",16,"HYDRAULIC PROPERTIES OF DRAINED AND CULTIVATED FEN SOILS PART II -MODEL-BASED EVALUATION OF GENERATED VAN GENUCHTEN PARAMETERS USING EXPERIMENTAL FIELD DATA"
"183",16,"SHORT-TERM IMPACT OF PEAT DRAIN-BLOCKING ON WATER COLOUR, DISSOLVED ORGANIC CARBON CONCENTRATION, AND WATER TABLE DEPTH"
"184",16,"PHOSPHORUS AND NITROGEN LEGACY IN A RESTORATION WETLAND, UPPER KLAMATH LAKE, OREGON"
"185",16,"ECOHYDROLOGICAL FEEDBACKS BETWEEN PERMAFROST AND VEGETATION DYNAMICS"
"186",17,"PALADYN V1.0, A COMPREHENSIVE LAND SURFACE-VEGETATION-CARBON CYCLE MODEL OF INTERMEDIATE COMPLEXITY"
"187",17,"SPATIALLY EXPLICIT SIMULATION OF PEATLAND HYDROLOGY AND CARBON DIOXIDE EXCHANGE: INFLUENCE OF MESOSCALE TOPOGRAPHY"
"188",17,"EFFECT OF SOIL TYPE, PEAT AND FARMYARD MANURE ADDITION, SLOPE AND THEIR INTERACTIONS ON WASH EROSION BY OVERLAND FLAW OF SAME TRINIDADIAN SOILS"
"189",17,"LONG-TERM PRECIPITATION-DRIVEN SALINITY CHANGE IN A SALINE, PEAT-FORMING WETLAND IN THE ATHABASCA OIL SANDS REGION, CANADA: A DIATOM-BASED PALEOLIMNOLOGICAL STUDY"
"190",17,"THE WATER BALANCE OF A SPHAGNUM FARMING SITE IN NORTH-WEST GERMANY"
"191",17,"TESTATE AMOEBAE AS A HYDROLOGICAL PROXY FOR RECONSTRUCTING WATER-TABLE DEPTH IN THE MIRES OF SOUTH-EASTERN AUSTRALIA"
"192",17,"CO2 EXCHANGES WITHIN ZONES OF RAPID CONVERSION FROM PERMAFROST PLATEAU TO BOG AND FEN LAND COVER TYPES"
"193",18,"VEGETATION DYNAMICS AND FIRE HISTORY AT THE SOUTHERN BOUNDARY OF THE FOREST VEGETATION ZONE IN EUROPEAN RUSSIA DURING THE MIDDLE AND LATE HOLOCENE"
"194",18,"GLOBAL DIVERSITY OF DRAGONFLIES (ODONATA) IN FRESHWATER"
"195",18,"EVAPORATION FRACTIONATION IN A PEATLAND DRAINAGE NETWORK AFFECTS STREAM WATER ISOTOPE COMPOSITION"
"196",18,"EFFECT OF PAST PEAT CULTIVATION PRACTICES ON PRESENT DYNAMICS OF DISSOLVED ORGANIC CARBON"
"197",18,"AN ANALOGUE OF DOMINANCE OF TECTONIC OVER CLIMATIC FORCING IN INTERMONTANE COAL-BEARING BASINS: PADUL (SE SPAIN)"
"198",18,"VEGETATION PATTERNS RESULTING FROM SPATIAL AND TEMPORAL VARIABILITY IN HYDROLOGY, SOILS, AND TRAMPLING IN AN ISOLATED BASIN MARSH, NEW HAMPSHIRE, USA"
"199",18,"CHARACTERIZATION OF SURFACE STORAGE AND RUNOFF PATTERNS FOLLOWING PEATLAND RESTORATION, QUEBEC, CANADA"
"200",19,"PARAMETER INTERACTIONS AND SENSITIVITY ANALYSIS FOR MODELLING CARBON HEAT AND WATER FLUXES IN A NATURAL PEATLAND, USING COUPMODEL V5"
"201",19,"MEASUREMENTS OF METHANE EMISSION FROM A TEMPERATE WETLAND BY THE EDDY COVARIANCE METHOD"
"202",19,"ENVIRONMENTAL PATTERNS AND GRADIENTS IN THE VASCULAR PLANTS AND BRYOPHYTES OF EASTERN FENNOSCANDIAN HERB-RICH FORESTS"
"203",19,"MICROTOPOGRAPHICAL AND HYDROPHYSICAL CONTROLS ON SUBSURFACE FLOW AND SOLUTE TRANSPORT: A CONTINUOUS SOLUTE RELEASE EXPERIMENT IN A SUBARCTIC BOG"
"204",19,"SPATIAL VARIABILITY IN SOIL MOISTURE CONTENT UNDER PREFERENTIAL FLOW IN HYDROPHOBIC ORGANIC SOIL"
"205",19,"DIURNAL-VARIATION IN METHANE EMISSION IN RELATION TO THE WATER-TABLE, SOIL-TEMPERATURE, CLIMATE AND VEGETATION COVER IN A SWEDISH ACID MIRE"
"206",19,"ENERGY FLUXES AND EVAPORATION MECHANISMS IN AN ATLANTIC BLANKET BOG IN SOUTHWESTERN IRELAND"
"207",19,"ECOSYSTEM MODELING OF METHANE AND CARBON DIOXIDE FLUXES FOR BOREAL FOREST SITES"
"208",19,"ESTIMATION OF THE UNSATURATED HYDRAULIC CONDUCTIVITY OF PEAT SOILS: LABORATORY VERSUS FIELD DATA"
"209",20,"LOSS OF ENVIRONMENTAL HETEROGENEITY AND AQUATIC MACROINVERTEBRATE DIVERSITY FOLLOWING LARGE-SCALE RESTORATION MANAGEMENT"
"210",20,"RUNOFF FORMATION IN A CATCHMENT WITH PEAT BOG AND PODZOL HILLSLOPES"
"211",20,"COASTAL PALAEOENVIRONMENTS AND HUNTER-GATHERER PLANT-USE AT WATERFALL BLUFF ROCK SHELTER IN MPONDOLAND (SOUTH AFRICA) FROM MIS 3 TO THE EARLY HOLOCENE"
"212",21,"POTENTIAL EFFECTS OF CLIMATE CHANGE ON FLORIDA'S EVERGLADES"
"213",21,"INFLUENCES OF SEA LEVEL ON DEPOSITIONAL ENVIRONMENT DURING THE LAST 1000 YEARS IN THE SOUTHWESTERN BENGAL DELTA, BANGLADESH"
"214",21,"HOW DOES TREE DENSITY AFFECT WATER LOSS OF PEATLANDS? A MESOCOSM EXPERIMENT"
"215",21,"PHYSICAL-HYDROGEOLOGIC PROCESSES IN WETLANDS"
"216",21,"EVAPORATION FROM A RAISED PEAT BOG"
"217",22,"HYDROGEN ISOTOPIC RATIOS OF PLANT WAX N-ALKANES IN A PEAT BOG DEPOSITED IN NORTHEAST CHINA DURING THE LAST 16 KYR"
"218",22,"PERMEABILITY CHARACTERISTICS OF COMPACTED AND STABILIZED CLAY WITH CEMENT, PEAT ASH, AND SILICA SAND"
"219",22,"EFFECT OF PORE STRUCTURE ON REDISTRIBUTION OF SUBSURFACE WATER IN SAROBETSU MIRE, NORTHERN JAPAN"
"220",22,"HOW MANY IS ENOUGH? DETERMINING OPTIMAL COUNT TOTALS FOR ECOLOGICAL AND PALAEOECOLOGICAL STUDIES OF TESTATE AMOEBAE"
"221",22,"HYDROLOGICAL EFFECTS OF WATER MANAGEMENT MEASURES IN THE DOVINE RIVER BASIN, LITHUANIA"
"222",23,"SURFACE ENERGY FLUXES AND CONTROL OF EVAPOTRANSPIRATION FROM A SWEDISH SPHAGNUM MIRE"
"223",23,"TRACE METAL GEOCHEMISTRY OF ORGANIC CARBON-RICH WATERCOURSES DRAINING THE NW GERMAN COAST"
"224",23,"ISOTOPE-BASED PARTITIONING OF STREAMFLOW IN THE OIL SANDS REGION, NORTHERN ALBERTA: TOWARDS A MONITORING STRATEGY FOR ASSESSING FLOW SOURCES AND WATER QUALITY CONTROLS"
"225",23,"QUANTIFYING THE INTERRELATIONSHIP BETWEEN TREE STAND GROWTH RATE AND WATER TABLE LEVEL IN DRAINED PEATLAND SITES WITHIN CENTRAL FINLAND"
"226",24,"ASSESSING VARIOUS DROUGHT INDICATORS IN REPRESENTING SUMMER DROUGHT IN BOREAL FORESTS IN FINLAND"
"227",24,"SOIL OXYGEN WITHIN BOREAL FORESTS ACROSS AN AGE GRADIENT"
"228",24,"SPECIES RICHNESS IN BOREAL SWAMP FORESTS OF SE NORWAY: THE ROLE OF SURFACE MICROTOPOGRAPHY"
"229",24,"FROM MEDIEVAL LAND CLEARING TO INDUSTRIAL DEVELOPMENT: 800 YEARS OF HUMAN-IMPACT HISTORY IN THE JOUX VALLEY (SWISS JURA)"
"230",25,"WATER HEIGHT AND IRRIGATION TIME EFFECT ON SUBSTRATE WATER CONTENT IN SUBIRRIGATION"
"231",25,"IONIC CONCENTRATIONS IN A BLANKET PEAT BOG IN NORTHERN ENGLAND AND CORRELATIONS WITH DEPOSITION AND CLIMATE VARIABLES"
"232",25,"SEASONAL ICE AND HYDROLOGIC CONTROLS ON DISSOLVED ORGANIC CARBON AND NITROGEN CONCENTRATIONS IN A BOREAL-RICH FEN"
"233",26,"CALCITE RAFT GEOCHEMISTRY AS A HYDROLOGICAL PROXY FOR HOLOCENE AQUIFER CONDITIONS IN HOYO NEGRO AND ICH BALAM (SAC ACTUN CAVE SYSTEM), QUINTANA ROO, MEXICO"
"234",26,"MODELING THE LONG-TERM TRANSPORT AND ACCUMULATION OF RADIONUCLIDES IN THE LANDSCAPE FOR DERIVATION OF DOSE CONVERSION FACTORS"
"235",26,"CLIMATE FEEDBACK FROM WETLAND METHANE EMISSIONS"
"236",27,"ROBUST INVERSE MODELING OF GROWING SEASON NET ECOSYSTEM EXCHANGE IN A MOUNTAINOUS PEATLAND: INFLUENCE OF DISTRIBUTIONAL ASSUMPTIONS ON ESTIMATED PARAMETERS AND TOTAL CARBON FLUXES"
"237",27,"MICROTOPOGRAPHICAL AND CANOPY COVER CONTROLS ON MOSS CARBON DIOXIDE EXCHANGE IN A WESTERN BOREAL PLAIN PEATLAND"
"238",27,"FACTORS CONTROLLING NITROUS OXIDE EMISSION FROM A SPRUCE FOREST ECOSYSTEM ON DRAINED ORGANIC SOIL, DERIVED USING THE COUPMODEL"
"239",27,"STUDIES ON ALTERNATIVE MEANS OF LEGUME INOCULATION - APPRAISAL OF APPLICATION OF INOCULANT SUSPENDED IN IRRIGATION WATER (WATER-RUN INOCULATION)"
"240",28,"GEOLOGICAL CONTROLS ON THE SULPHUR CONTENT OF COAL SEAMS IN THE NORTHUMBERLAND COALFIELD, NORTHEAST ENGLAND"
"241",28,"PALAEOENVIRONMENT OF SEAM I IN THE MARATHOUSA LIGNITE MINE, MEGALOPOLIS BASIN (SOUTHERN GREECE)"
"242",28,"PATTERNS IN MOSS ELEMENT CONCENTRATIONS IN FENS ACROSS SPECIES, HABITATS, AND REGIONS"
"243",29,"POSSIBLE CONTROLS OF HYDROGEOLOGICAL AND STRESS REGIMES ON THE PRODUCIBILITY OF COALBED METHANE IN UPPER CRETACEOUS - TERTIARY STRATA OF THE ALBERTA BASIN, CANADA"
"244",29,"PHYSICAL PROPERTIES OF THE MOR LAYER IN A SCOTS PINE STAND II. AIR PERMEABILITY"
"245",29,"MULTI-YEAR WATER BALANCE ASSESSMENT OF A NEWLY CONSTRUCTED WETLAND, FORT MCMURRAY, ALBERTA"
"246",30,"GROWTH RATES OF ATLANTIC WHITE CEDAR DEPEND ON HYDROLOGIC REGIMES AT TWO TIME SCALES"
"247",30,"CLOSING THE GLOBAL N(2)O BUDGET: NITROUS OXIDE EMISSIONS THROUGH THE AGRICULTURAL NITROGEN CYCLE - OECD/IPCC/IEA PHASE II DEVELOPMENT OF IPCC GUIDELINES FOR NATIONAL GREENHOUSE GAS INVENTORY METHODOLOGY"
"248",31,"STATISTICAL TESTING OF A NEW TESTATE AMOEBA-BASED TRANSFER FUNCTION FOR WATER-TABLE DEPTH RECONSTRUCTION ON OMBROTROPHIC PEATLANDS IN NORTH-EASTERN CANADA AND MAINE, UNITED STATES"
"249",31,"VARIATION IN MICROBIAL COMMUNITY STRUCTURE IN TWO BOREAL PEATLANDS AS DETERMINED BY ANALYSIS OF PHOSPHOLIPID FATTY ACID PROFILES"
"250",31,"MODELING REGIONAL TO GLOBAL CH4 EMISSIONS OF BOREAL AND ARCTIC WETLANDS"
"251",31,"ACTUAL STATE OF EUROPEAN WETLANDS AND THEIR POSSIBLE FUTURE IN THE CONTEXT OF GLOBAL CLIMATE CHANGE"
"252",31,"ASSESSING THE IMPACT OF PEAT EROSION ON GROWING SEASON CO2 FLUXES BY COMPARING EROSIONAL PEAT PANS AND SURROUNDING VEGETATED HAGGS"
"253",31,"WETLANDS IN FLUX: LOOKING FOR THE DRIVERS IN A CENTRAL EUROPEAN CASE"
"254",31,"WATER USE EFFICIENCY, NUTRIENT LEACHING, AND GROWTH IN POTTED MARIGOLDS AFFECTED BY COCONUT COIR DUST AMENDED IN SUBSTRATE MEDIA"
"255",32,"SEDIMENTATION AND RECENT HISTORY OF A FRESHWATER WETLAND IN A SEMI-ARID ENVIRONMENT: LOBOI SWAMP, KENYA, EAST AFRICA"
"256",32,"THE ROLE OF WETLAND IN OUR COUNTRY"
"257",32,"ECOSYSTEM SCALE EVAPOTRANSPIRATION AND CO2 EXCHANGE IN BURNED AND UNBURNED PEATLANDS: IMPLICATIONS FOR THE ECOHYDROLOGICAL RESILIENCE OF CARBON STOCKS TO WILDFIRE"
"258",32,"MANAGEMENT OF MATTER FLUXES BY BIOGEOCHEMICAL BARRIERS AT THE AGRICULTURAL LANDSCAPE LEVEL"
"259",33,"LITTER DECOMPOSITION PROMOTES DIFFERENTIAL FEEDBACKS IN AN OLIGOTROPHIC SOUTHERN EVERGLADES WETLAND"
"260",33,"THE HYDROLOGICAL FUNCTIONING OF A CONSTRUCTED FEN WETLAND WATERSHED"
"261",33,"LABORATORY EXPERIMENTS ON TESTATE AMOEBAE PRESERVATION IN PEATS: IMPLICATIONS FOR PALAEOECOLOGY AND FUTURE STUDIES"
"262",34,"STABILISATION FOR PEAT IMPROVEMENT: EXTENT OF CARBONATION AND ENVIRONMENTAL IMPLICATIONS"
"263",34,"METHANE AND SOIL AND PLANT COMMUNITY RESPIRATION FROM WETLANDS, KEJIMKUJIK NATIONAL PARK, NOVA SCOTIA: MEASUREMENTS, PREDICTIONS, AND CLIMATIC CHANGE"
"264",34,"THE EFFECT OF SOIL WATER-TABLE DEPTH ON ROOT-PLATE DEVELOPMENT AND STABILITY OF SITKA SPRUCE"
"265",34,"THE DIRECT AND INDIRECT EFFECTS OF INTER-ANNUAL METEOROLOGICAL VARIABILITY ON ECOSYSTEM CARBON DIOXIDE EXCHANGE AT A TEMPERATE OMBROTROPHIC BOG"
"266",34,"SUITABILITY OF DEGRADED PEAT FOR CONSTRUCTED WETLANDS - HYDRAULIC PROPERTIES AND NUTRIENT FLUSHING"
"267",35,"MODELING METHANE EMISSIONS FROM THE ALASKAN YUKON RIVER BASIN, 1986-2005, BY COUPLING A LARGE-SCALE HYDROLOGICAL MODEL AND A PROCESS-BASED METHANE MODEL"
"268",35,"USING THE SHELTERWOOD METHOD TO MITIGATE WATER TABLE RISE AFTER FOREST HARVESTING"
"269",35,"GROWTH AND FOLIAR NUTRIENT STATUS OF BLACK SPRUCE AND TAMARACK IN RELATION TO DEPTH OF WATER-TABLE IN SOME ALBERTA PEATLANDS"
"270",36,"PHOSPHORUS FATE, TRANSPORT AND MANAGEMENT ON SUBSURFACE DRAINED AGRICULTURAL ORGANIC SOILS: A REVIEW"
"271",36,"SELECTION CUTTINGS AS A TOOL TO CONTROL WATER TABLE LEVEL IN BOREAL DRAINED PEATLAND FORESTS"
"272",37,"THE IMPORTANCE OF MICROBIAL IRON SULFIDE OXIDATION FOR NITRATE DEPLETION IN ANOXIC DANISH SEDIMENTS"
"273",37,"REACTION CAPACITY CHARACTERIZATION OF SHALLOW SEDIMENTARY DEPOSITS IN GEOLOGICALLY DIFFERENT REGIONS OF THE NETHERLANDS"
"274",37,"HYDROLOGY AND NUTRIENT DYNAMICS OF A SACRED LAKE IN SIKKIM HIMALAYA"
"275",38,"A NEW APPROACH TO GENERALIZING RIPARIAN WATER AND AIR QUALITY FUNCTION ACROSS REGIONS"
"276",38,"CHARACTERIZING DOMINANT CONTROLS GOVERNING EVAPOTRANSPIRATION WITHIN A NATURAL SALINE FEN IN THE ATHABASCA OIL SANDS OF ALBERTA, CANADA"
"277",39,"VARIATION IN SIZE AND SHAPE OF SPHAGNUM HUMMOCKS IN RELATION TO CLIMATIC CONDITIONS IN HOKKAIDO ISLAND, NORTHERN JAPAN"
"278",39,"EFFECTS OF POT-IN-POT PRODUCTION SYSTEM ON WATER CONSUMPTION, STEM DIAMETER VARIATIONS AND PHOTOCHEMICAL EFFICIENCY OF SPINDLE TREE IRRIGATED WITH SALINE WATER"
"279",40,"FOREST WATER USE IN THE INITIAL STAGES OF RECLAMATION IN THE ATHABASCA OIL SANDS REGION"
"280",40,"HYDRAULICS AND FLOW MODELLING OF WATER TREATMENT WETLANDS CONSTRUCTED ON PEATLANDS IN NORTHERN FINLAND (VOL 42, PG 14, 2008)"
